% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.057169867e+01 -9.194283013e+02 -9.194283013e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.555986088e+01 -9.244401391e+02 -9.244401391e+02 -4.8108e+00 +4.5184e+00 +2.7246e+00 +2.8942e-01 -6.2230e-01
3 0 +5.349168344e+01 -9.465083166e+02 -9.465083166e+02 +1.4433e-01 -1.0384e-01 -5.9409e-01 -2.8597e+00 -2.6338e-01
23 0 +2.017622931e+01 -9.798237707e+02 -9.798237707e+02 +2.7928e+00 -6.0591e-01 -2.6649e+00 -3.3777e+00 +1.1674e+00
121 0 +1.054980711e+01 -9.894501929e+02 -9.894501929e+02 +2.6083e-01 -3.4603e-02 +2.4528e+00 -8.6675e-01 -2.7689e+00
126 0 +8.628977238e+00 -9.913710228e+02 -9.913710228e+02 +1.3713e-01 +1.0518e+00 +3.2387e+00 -2.0541e+00 -3.5727e+00
382 0 +3.944308277e+00 -9.960556917e+02 -9.960556917e+02 +2.4890e+00 -5.5534e-01 +4.0322e-01 -1.3975e+00 -7.5290e-01
455 0 +2.082979496e+00 -9.979170205e+02 -9.979170205e+02 +1.9608e+00 +9.9792e-01 +3.0229e+00 +8.3832e-01 -9.0905e-01
926 0 +2.007286012e+00 -9.979927140e+02 -9.979927140e+02 +1.6131e+00 +5.8581e-02 +1.6151e+00 -1.9547e+00 -2.1645e+00
1031 0 +1.059393322e+00 -9.989406067e+02 -9.989406067e+02 +1.1475e+00 -2.2362e-01 +2.4978e+00 -1.7404e+00 -2.3345e+00
1507 0 +6.549756001e-01 -9.993450244e+02 -9.993450244e+02 +1.4324e+00 -2.9767e-01 +2.0919e+00 -2.9027e+00 -2.6349e+00
1585 0 +6.266333642e-01 -9.993733666e+02 -9.993733666e+02 +1.1673e+00 -5.6989e-01 +1.9584e+00 -2.8688e+00 -2.4823e+00
1590 0 +5.371475230e-01 -9.994628525e+02 -9.994628525e+02 +1.0736e+00 -5.9580e-01 +2.1181e+00 -3.0438e+00 -2.7164e+00
1591 0 +4.988621532e-01 -9.995011378e+02 -9.995011378e+02 +5.2660e-01 -5.2586e-01 +2.3144e+00 -2.7250e+00 -2.8578e+00
1600 0 +4.365630925e-01 -9.995634369e+02 -9.995634369e+02 +9.8923e-01 -3.7356e-01 +2.4360e+00 -2.9663e+00 -2.8738e+00
1670 0 +1.117370668e-01 -9.998882629e+02 -9.998882629e+02 +1.4468e+00 -8.1829e-03 +2.0224e+00 -1.1695e+00 -1.6994e+00
1718 0 +1.007838403e-01 -9.998992162e+02 -9.998992162e+02 +1.5238e+00 +1.1809e-01 +2.0971e+00 -1.2272e+00 -1.8920e+00
1757 0 +5.057931903e-02 -9.999494207e+02 -9.999494207e+02 +1.2494e+00 +3.8702e-01 +2.2259e+00 -8.1434e-01 -1.8821e+00
2115 0 +2.810947514e-02 -9.999718905e+02 -9.999718905e+02 +1.2292e+00 +1.6115e-01 +2.2604e+00 -1.2344e+00 -2.0132e+00
2119 0 +1.498460987e-02 -9.999850154e+02 -9.999850154e+02 +1.4257e+00 +4.2860e-01 +2.3844e+00 -7.6842e-01 -1.8754e+00
2183 0 +1.428799176e-02 -9.999857120e+02 -9.999857120e+02 +1.4061e+00 +3.3280e-01 +2.3715e+00 -9.3994e-01 -1.9107e+00
2184 0 +6.124516548e-03 -9.999938755e+02 -9.999938755e+02 +1.3223e+00 +3.1782e-01 +2.3034e+00 -5.9100e-01 -1.6956e+00
2193 0 +5.582055655e-03 -9.999944179e+02 -9.999944179e+02 +1.3610e+00 +4.8776e-01 +2.3387e+00 -4.0208e-01 -1.7106e+00
3006 0 +3.773682220e-03 -9.999962263e+02 -9.999962263e+02 +1.2824e+00 +3.7331e-01 +2.4395e+00 -8.5421e-01 -1.8960e+00
3112 0 +3.428661318e-03 -9.999965713e+02 -9.999965713e+02 +1.2327e+00 +4.8005e-01 +2.4988e+00 -7.3308e-01 -1.9506e+00
3114 0 +3.178879838e-03 -9.999968211e+02 -9.999968211e+02 +1.2174e+00 +4.3273e-01 +2.4690e+00 -6.8799e-01 -1.9041e+00
3119 0 +9.605909133e-04 -9.999990394e+02 -9.999990394e+02 +1.1481e+00 +4.9025e-01 +2.6395e+00 -5.6826e-01 -1.9024e+00
3128 0 +4.817877019e-04 -9.999995182e+02 -9.999995182e+02 +1.2529e+00 +6.2032e-01 +2.7407e+00 -4.4403e-01 -1.8860e+00
3974 0 +2.829726461e-04 -9.999997170e+02 -9.999997170e+02 +1.4725e+00 +9.0079e-01 +2.6191e+00 +3.9462e-01 -1.4159e+00
3982 0 +1.733482044e-04 -9.999998267e+02 -9.999998267e+02 +1.4603e+00 +8.3189e-01 +2.5679e+00 +3.3445e-01 -1.4184e+00
4155 0 +1.352006155e-04 -9.999998648e+02 -9.999998648e+02 +1.4156e+00 +8.4628e-01 +2.6421e+00 +2.6284e-01 -1.4903e+00
4564 0 +1.297730383e-04 -9.999998702e+02 -9.999998702e+02 +1.4774e+00 +8.5217e-01 +2.5703e+00 +3.0681e-01 -1.4301e+00
4575 0 +1.106641542e-04 -9.999998893e+02 -9.999998893e+02 +1.4658e+00 +8.4070e-01 +2.5748e+00 +3.0028e-01 -1.4376e+00
4590 0 +9.616707177e-05 -9.999999038e+02 -9.999999038e+02 +1.4495e+00 +8.3155e-01 +2.5810e+00 +2.7746e-01 -1.4516e+00
4605 0 +9.399971088e-05 -9.999999060e+02 -9.999999060e+02 +1.4771e+00 +8.2042e-01 +2.5690e+00 +2.7481e-01 -1.4342e+00
4613 0 +8.923833241e-05 -9.999999108e+02 -9.999999108e+02 +1.4575e+00 +8.4379e-01 +2.5926e+00 +2.6454e-01 -1.4636e+00
4751 0 +8.852988014e-05 -9.999999115e+02 -9.999999115e+02 +1.4689e+00 +8.2193e-01 +2.5621e+00 +2.7707e-01 -1.4355e+00
4760 0 +8.081910903e-05 -9.999999192e+02 -9.999999192e+02 +1.4780e+00 +8.2752e-01 +2.5656e+00 +2.5929e-01 -1.4422e+00
4833 0 +7.850639872e-05 -9.999999215e+02 -9.999999215e+02 +1.4666e+00 +8.1099e-01 +2.5559e+00 +2.6229e-01 -1.4403e+00
4847 0 +6.782448202e-05 -9.999999322e+02 -9.999999322e+02 +1.4816e+00 +8.0466e-01 +2.5392e+00 +2.3956e-01 -1.4436e+00
4873 0 +6.372173891e-05 -9.999999363e+02 -9.999999363e+02 +1.4624e+00 +8.1253e-01 +2.5625e+00 +2.3959e-01 -1.4526e+00
