% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.610802346e+01 -9.838919765e+02 -9.838919765e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +2.048385865e+00 -9.979516141e+02 -9.979516141e+02 +6.5844e-01 +1.1508e+00 +2.4689e+00
154 0 +1.996541968e+00 -9.980034580e+02 -9.980034580e+02 +2.6117e-01 +5.3761e-01 -2.9165e+00
221 0 +1.838912610e+00 -9.981610874e+02 -9.981610874e+02 +4.7616e-03 +6.5729e-01 -2.8312e+00
265 0 +1.726285456e+00 -9.982737145e+02 -9.982737145e+02 +7.3507e-02 +4.0524e-01 -2.2850e+00
295 0 +9.459646286e-01 -9.990540354e+02 -9.990540354e+02 -1.5713e-01 +3.3068e-01 -2.0707e+00
430 0 +7.304506193e-01 -9.992695494e+02 -9.992695494e+02 -9.8840e-02 +1.7868e-01 -2.0799e+00
584 0 +7.155122677e-01 -9.992844877e+02 -9.992844877e+02 -9.3407e-02 +1.9397e-01 -2.1271e+00
638 0 +7.024730601e-01 -9.992975269e+02 -9.992975269e+02 -5.3439e-02 +2.3765e-01 -2.3008e+00
2626 0 +6.918569112e-01 -9.993081431e+02 -9.993081431e+02 -6.5531e-02 +1.8773e-01 -2.2469e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.769756298e+01 +1.067697563e+03 +1.067697563e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.043460979e+01 +1.010434610e+03 +1.010434610e+03 +7.2253e-01 -3.0380e+00 -3.6085e+00
38 0 +8.914871264e+00 +1.008914871e+03 +1.008914871e+03 +2.7679e+00 -2.2493e+00 +2.3001e+00
123 0 +2.722893126e+00 +1.002722893e+03 +1.002722893e+03 -2.8836e+00 -2.6566e+00 +2.4459e+00
270 0 +2.091013903e+00 +1.002091014e+03 +1.002091014e+03 -3.3646e+00 -2.4754e+00 +1.4766e+00
308 0 +2.080019961e+00 +1.002080020e+03 +1.002080020e+03 -3.2314e+00 -2.7063e+00 +1.5278e+00
