% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.500000000e+00 +1.303300000e+02 +1.303300000e+02 +0.0000e+00 +0.0000e+00
19 0 +7.204634792e-02 +1.239020463e+02 +1.239020463e+02 +1.7461e-01 +1.3022e+00
60 0 +2.537412942e-03 +1.238325374e+02 +1.238325374e+02 +2.8627e-03 +8.1654e-01
815 0 +1.738640031e-03 +1.238317386e+02 +1.238317386e+02 -5.3767e-02 +6.1990e-01
2172 0 +1.704623121e-03 +1.238317046e+02 +1.238317046e+02 -5.4517e-02 +6.1912e-01
2176 0 +1.303310859e-03 +1.238313033e+02 +1.238313033e+02 -5.1351e-02 +6.2993e-01
2251 0 +1.100228227e-03 +1.238311002e+02 +1.238311002e+02 -4.9843e-02 +6.3675e-01
2266 0 +1.032375350e-03 +1.238310324e+02 +1.238310324e+02 -4.9291e-02 +6.3830e-01
2295 0 +9.903992675e-04 +1.238309904e+02 +1.238309904e+02 -4.8231e-02 +6.4073e-01
2321 0 +9.014673056e-04 +1.238309015e+02 +1.238309015e+02 -4.7701e-02 +6.4518e-01
2345 0 +8.384979362e-04 +1.238308385e+02 +1.238308385e+02 -4.7451e-02 +6.4510e-01
2381 0 +7.221242548e-04 +1.238307221e+02 +1.238307221e+02 -4.6226e-02 +6.4963e-01
2478 0 +6.642456678e-04 +1.238306642e+02 +1.238306642e+02 -4.5595e-02 +6.5166e-01
2504 0 +6.541020484e-04 +1.238306541e+02 +1.238306541e+02 -4.5157e-02 +6.5238e-01
2552 0 +6.318029014e-04 +1.238306318e+02 +1.238306318e+02 -4.5145e-02 +6.5376e-01
2569 0 +6.282226035e-04 +1.238306282e+02 +1.238306282e+02 -4.5171e-02 +6.5308e-01
2583 0 +6.100727044e-04 +1.238306101e+02 +1.238306101e+02 -4.4888e-02 +6.5381e-01
2586 0 +5.570051517e-04 +1.238305570e+02 +1.238305570e+02 -4.3902e-02 +6.5680e-01
2720 0 +5.454041144e-04 +1.238305454e+02 +1.238305454e+02 -4.4174e-02 +6.5687e-01
2751 0 +5.341762865e-04 +1.238305342e+02 +1.238305342e+02 -4.3685e-02 +6.5768e-01
2760 0 +5.239092547e-04 +1.238305239e+02 +1.238305239e+02 -4.3883e-02 +6.5764e-01
2805 0 +4.977971404e-04 +1.238304978e+02 +1.238304978e+02 -4.3519e-02 +6.5945e-01
2854 0 +4.862217640e-04 +1.238304862e+02 +1.238304862e+02 -4.3046e-02 +6.5997e-01
2858 0 +4.747854758e-04 +1.238304748e+02 +1.238304748e+02 -4.3002e-02 +6.6027e-01
2869 0 +4.664872063e-04 +1.238304665e+02 +1.238304665e+02 -4.3125e-02 +6.6038e-01
2889 0 +4.523335062e-04 +1.238304523e+02 +1.238304523e+02 -4.2904e-02 +6.6106e-01
2929 0 +4.427611232e-04 +1.238304428e+02 +1.238304428e+02 -4.2811e-02 +6.6168e-01
2935 0 +4.357153090e-04 +1.238304357e+02 +1.238304357e+02 -4.2675e-02 +6.6189e-01
2965 0 +4.257590970e-04 +1.238304258e+02 +1.238304258e+02 -4.2360e-02 +6.6265e-01
2976 0 +4.153965962e-04 +1.238304154e+02 +1.238304154e+02 -4.2156e-02 +6.6330e-01
2988 0 +4.035148766e-04 +1.238304035e+02 +1.238304035e+02 -4.2236e-02 +6.6360e-01
3011 0 +3.932572274e-04 +1.238303933e+02 +1.238303933e+02 -4.2037e-02 +6.6411e-01
3023 0 +3.872760880e-04 +1.238303873e+02 +1.238303873e+02 -4.1999e-02 +6.6448e-01
3034 0 +3.759420012e-04 +1.238303759e+02 +1.238303759e+02 -4.1627e-02 +6.6651e-01
3042 0 +3.707670816e-04 +1.238303708e+02 +1.238303708e+02 -4.1686e-02 +6.6603e-01
3051 0 +3.607543285e-04 +1.238303608e+02 +1.238303608e+02 -4.1590e-02 +6.6613e-01
3088 0 +3.522778072e-04 +1.238303523e+02 +1.238303523e+02 -4.1434e-02 +6.6636e-01
3094 0 +3.326915488e-04 +1.238303327e+02 +1.238303327e+02 -4.1103e-02 +6.6749e-01
3180 0 +3.309704392e-04 +1.238303310e+02 +1.238303310e+02 -4.1117e-02 +6.6765e-01
3225 0 +3.229692487e-04 +1.238303230e+02 +1.238303230e+02 -4.0986e-02 +6.6814e-01
3244 0 +3.105187266e-04 +1.238303105e+02 +1.238303105e+02 -4.0750e-02 +6.6880e-01
3259 0 +3.030565453e-04 +1.238303031e+02 +1.238303031e+02 -4.0651e-02 +6.6935e-01
3270 0 +2.996387254e-04 +1.238302996e+02 +1.238302996e+02 -4.0590e-02 +6.6951e-01
3290 0 +2.947996435e-04 +1.238302948e+02 +1.238302948e+02 -4.0507e-02 +6.6982e-01
3322 0 +2.846606413e-04 +1.238302847e+02 +1.238302847e+02 -4.0326e-02 +6.7061e-01
3331 0 +2.809061022e-04 +1.238302809e+02 +1.238302809e+02 -4.0263e-02 +6.7079e-01
3350 0 +2.747871296e-04 +1.238302748e+02 +1.238302748e+02 -4.0148e-02 +6.7105e-01
3364 0 +2.686089777e-04 +1.238302686e+02 +1.238302686e+02 -4.0020e-02 +6.7142e-01
3367 0 +2.483420176e-04 +1.238302483e+02 +1.238302483e+02 -3.9659e-02 +6.7298e-01
3398 0 +2.389474023e-04 +1.238302389e+02 +1.238302389e+02 -3.9325e-02 +6.7359e-01
3405 0 +2.335652787e-04 +1.238302336e+02 +1.238302336e+02 -3.9371e-02 +6.7402e-01
3427 0 +2.268765988e-04 +1.238302269e+02 +1.238302269e+02 -3.9206e-02 +6.7424e-01
3436 0 +2.149777312e-04 +1.238302150e+02 +1.238302150e+02 -3.9004e-02 +6.7513e-01
3446 0 +2.118600256e-04 +1.238302119e+02 +1.238302119e+02 -3.8935e-02 +6.7555e-01
3519 0 +1.989162868e-04 +1.238301989e+02 +1.238301989e+02 -3.8672e-02 +6.7640e-01
3540 0 +1.948445715e-04 +1.238301948e+02 +1.238301948e+02 -3.8584e-02 +6.7671e-01
3550 0 +1.889990078e-04 +1.238301890e+02 +1.238301890e+02 -3.8458e-02 +6.7714e-01
3571 0 +1.852960596e-04 +1.238301853e+02 +1.238301853e+02 -3.8352e-02 +6.7768e-01
3587 0 +1.693301100e-04 +1.238301693e+02 +1.238301693e+02 -3.7852e-02 +6.7883e-01
3591 0 +1.658930158e-04 +1.238301659e+02 +1.238301659e+02 -3.7919e-02 +6.7917e-01
3643 0 +1.530284959e-04 +1.238301530e+02 +1.238301530e+02 -3.7609e-02 +6.7998e-01
3716 0 +1.498978015e-04 +1.238301499e+02 +1.238301499e+02 -3.7519e-02 +6.8025e-01
3722 0 +1.459591759e-04 +1.238301460e+02 +1.238301460e+02 -3.7427e-02 +6.8059e-01
3727 0 +1.412003212e-04 +1.238301412e+02 +1.238301412e+02 -3.7329e-02 +6.8104e-01
3730 0 +1.304860735e-04 +1.238301305e+02 +1.238301305e+02 -3.7032e-02 +6.8200e-01
3796 0 +1.236355880e-04 +1.238301236e+02 +1.238301236e+02 -3.6853e-02 +6.8264e-01
