% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.743465359e+05 +7.743824359e+05 +7.743824359e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +7.114613656e+05 +7.114972656e+05 +7.114972656e+05 +8.1599e-01 +4.0220e-02 -2.0020e-01 +2.4293e-01 -2.6842e-01 -4.0803e-01 -1.0837e+00 -6.2202e-01 +3.5871e-02 -7.9963e-01 -1.2716e+00 -5.2704e-01 +1.6337e+00 +6.3686e-01 +2.4308e-01 +1.0647e+00 +1.5730e+00 -1.0194e+00 -1.4596e+00 -3.3371e-01
7 0 +6.561165144e+05 +6.561524144e+05 +6.561524144e+05 +1.6438e+00 -5.5323e-01 -8.5385e-01 -1.4095e+00 -7.6809e-01 -7.8787e-01 -7.1457e-01 +7.2658e-01 +1.0530e-01 +3.0783e-01 -1.0782e+00 -6.3908e-01 -9.2500e-01 -2.0071e-01 +1.4331e+00 -1.2424e+00 -1.5577e+00 +1.3440e+00 +1.2683e-01 -1.0422e+00
13 0 +4.776349988e+05 +4.776708988e+05 +4.776708988e+05 +6.0225e-01 +1.5196e+00 +1.1754e+00 -1.2356e-01 -1.6009e-01 -2.0013e-01 +7.8089e-01 -1.1073e+00 -1.5469e+00 -1.2059e+00 +1.3407e+00 +8.5573e-01 -5.8188e-01 +9.8105e-01 -8.4114e-01 -1.3657e+00 -1.4888e+00 +1.0448e+00 -1.3039e+00 -4.1707e-01
335 0 +3.832038255e+05 +3.832397255e+05 +3.832397255e+05 +5.8711e-01 +7.9458e-01 +2.4665e+00 +4.3763e-01 -1.5395e+00 -1.6996e+00 +2.5007e-01 -8.2062e-01 -1.4062e-01 -1.1982e+00 +5.4914e-01 -1.7114e-02 -9.5144e-01 +7.6625e-01 -8.2865e-01 -1.4899e+00 -1.5829e+00 +1.3817e+00 -7.8672e-01 -9.6855e-01
437 0 +2.805878621e+05 +2.806237621e+05 +2.806237621e+05 -7.0557e-04 +1.6829e+00 +6.3964e-01 +7.2662e-01 -1.7261e+00 -2.0288e+00 -2.2035e+00 -4.1935e+00 +1.5685e-01 -8.4431e-01 -2.1337e+00 -8.2414e-01 -1.3930e-01 -1.5055e+00 +7.2802e-01 -2.0535e+00 +5.2520e-01 +1.6334e+00 -3.3842e-01 -1.7253e-01
652 0 +2.575494545e+05 +2.575853545e+05 +2.575853545e+05 +5.5136e-01 +8.0906e-01 +1.2827e+00 +8.5854e-01 -1.4769e+00 -9.8040e-01 +1.2726e-02 -3.6520e+00 +2.7063e-01 -1.3225e+00 -6.8675e-01 -5.3900e-01 -2.0816e+00 -1.8417e-01 +3.9039e-01 -3.4495e+00 +8.9925e-01 +2.6380e+00 +6.2812e-01 -6.7802e-01
735 0 +2.349100169e+05 +2.349459169e+05 +2.349459169e+05 +7.1009e-01 -2.5894e-01 +2.6591e+00 +9.3746e-01 -9.9002e-01 -1.7998e+00 +1.0369e+00 -3.4478e+00 -1.2996e+00 -8.1641e-01 -1.6144e+00 +6.9083e-01 -6.5311e-01 +8.8674e-01 +1.0600e+00 -5.6047e+00 +3.4401e-01 +3.3070e+00 +1.8299e+00 -9.9751e-01
745 0 +2.018236534e+05 +2.018595534e+05 +2.018595534e+05 +4.3529e-01 +4.5241e-01 +3.3120e+00 +1.1572e+00 -1.9392e+00 -5.3963e-01 +1.5680e-01 -3.3353e+00 -1.1064e+00 -2.4570e-01 -1.0964e+00 +8.9637e-02 -1.5287e+00 -1.3340e+00 +2.0371e+00 -1.2399e+00 -1.0180e+00 +2.2309e+00 +6.4191e-01 -9.6740e-01
829 0 +1.903874986e+05 +1.904233986e+05 +1.904233986e+05 +1.2873e+00 +7.9995e-01 +2.6298e+00 +8.6678e-01 +8.6896e-01 -5.9032e-01 +2.5521e-01 -3.7719e+00 -5.0373e-01 -1.8731e+00 -1.1497e-01 +5.8060e-01 -1.3139e+00 +1.7353e+00 +1.7743e+00 -1.7000e+00 -2.6027e-01 +4.4094e+00 -7.3073e-01 -1.7460e+00
