% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.402094080e+00 +8.088209408e+01 +8.088209408e+01 +0.0000e+00 +0.0000e+00
5 0 +1.549763878e-01 +7.963497639e+01 +7.963497639e+01 +4.7072e-01 -1.4847e+00
10 0 +5.878971028e-02 +7.953878971e+01 +7.953878971e+01 +1.4550e-01 -1.3742e+00
13 0 +1.687137847e-02 +7.949687138e+01 +7.949687138e+01 +2.9064e-01 -1.2811e+00
20 0 +5.793083872e-03 +7.948579308e+01 +7.948579308e+01 +1.7894e-01 -1.1384e+00
71 0 +4.396105659e-03 +7.948439611e+01 +7.948439611e+01 +2.7618e-01 -1.2188e+00
109 0 +3.249712743e-03 +7.948324971e+01 +7.948324971e+01 +2.1073e-01 -1.1953e+00
158 0 +1.446714415e-03 +7.948144671e+01 +7.948144671e+01 +2.1976e-01 -1.1756e+00
183 0 +1.312213147e-03 +7.948131221e+01 +7.948131221e+01 +2.8291e-01 -1.1367e+00
211 0 +4.994007880e-04 +7.948049940e+01 +7.948049940e+01 +2.3610e-01 -1.1717e+00
223 0 +1.769902606e-05 +7.948001770e+01 +7.948001770e+01 +2.5677e-01 -1.1554e+00
461 0 +1.030701253e-05 +7.948001031e+01 +7.948001031e+01 +2.5594e-01 -1.1574e+00
498 0 +3.589222501e-06 +7.948000359e+01 +7.948000359e+01 +2.5323e-01 -1.1586e+00
603 0 +1.170336191e-06 +7.948000117e+01 +7.948000117e+01 +2.5216e-01 -1.1559e+00
627 0 +2.210582295e-07 +7.948000022e+01 +7.948000022e+01 +2.5317e-01 -1.1565e+00
653 0 +8.429648801e-08 +7.948000008e+01 +7.948000008e+01 +2.5286e-01 -1.1571e+00
693 0 +6.041062761e-08 +7.948000006e+01 +7.948000006e+01 +2.5261e-01 -1.1570e+00
708 0 +3.685070737e-08 +7.948000004e+01 +7.948000004e+01 +2.5264e-01 -1.1567e+00
795 0 +3.560222694e-08 +7.948000004e+01 +7.948000004e+01 +2.5273e-01 -1.1570e+00
856 0 +1.938104788e-08 +7.948000002e+01 +7.948000002e+01 +2.5267e-01 -1.1568e+00
860 0 +3.048384656e-09 +7.948000000e+01 +7.948000000e+01 +2.5277e-01 -1.1568e+00
1434 0 +3.979039320e-13 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00
1617 0 +1.421085472e-14 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.944800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.355193472e+01 +4.180319347e+02 +4.180319347e+02 +0.0000e+00 +0.0000e+00
2 0 +1.800875210e+01 +4.124887521e+02 +4.124887521e+02 -1.6577e+00 +7.1348e-01
22 0 +1.606495458e+01 +4.105449546e+02 +4.105449546e+02 -1.8508e+00 +5.5525e-01
27 0 +1.520910691e+01 +4.096891069e+02 +4.096891069e+02 -9.7400e-01 -3.1029e-01
29 0 +1.052141851e+01 +4.050014185e+02 +4.050014185e+02 -2.1394e+00 -1.6509e-01
35 0 +1.026456241e+01 +4.047445624e+02 +4.047445624e+02 -1.9611e+00 -3.3866e-01
36 0 +8.666784016e+00 +4.031467840e+02 +4.031467840e+02 -1.2456e+00 -1.6140e+00
42 0 +7.573790810e+00 +4.020537908e+02 +4.020537908e+02 -1.8590e+00 -1.0426e+00
49 0 +6.647163653e+00 +4.011271637e+02 +4.011271637e+02 -1.4073e+00 -2.2258e+00
50 0 +5.502619431e+00 +3.999826194e+02 +3.999826194e+02 -1.8254e+00 -1.7925e+00
53 0 +2.126849228e+00 +3.966068492e+02 +3.966068492e+02 -2.4685e+00 -3.1774e+00
66 0 +1.971848158e-01 +3.946771848e+02 +3.946771848e+02 -3.6454e+00 -2.5255e+00
69 0 +1.292947356e-01 +3.946092947e+02 +3.946092947e+02 -4.1228e+00 -2.6094e+00
80 0 +9.194116613e-02 +3.945719412e+02 +3.945719412e+02 -3.6265e+00 -3.0246e+00
114 0 +2.779453271e-02 +3.945077945e+02 +3.945077945e+02 -3.7885e+00 -2.7651e+00
131 0 +1.342007938e-02 +3.944934201e+02 +3.944934201e+02 -3.7870e+00 -2.8587e+00
151 0 +1.928251720e-03 +3.944819283e+02 +3.944819283e+02 -3.8619e+00 -2.8660e+00
174 0 +4.548775208e-04 +3.944804549e+02 +3.944804549e+02 -3.9170e+00 -2.8799e+00
333 0 +2.137541618e-04 +3.944802138e+02 +3.944802138e+02 -3.9121e+00 -2.8954e+00
354 0 +9.583433211e-07 +3.944800010e+02 +3.944800010e+02 -3.8982e+00 -2.8894e+00
412 0 +1.057695158e-07 +3.944800001e+02 +3.944800001e+02 -3.8981e+00 -2.8905e+00
722 0 +4.848783419e-08 +3.944800000e+02 +3.944800000e+02 -3.8982e+00 -2.8904e+00
761 0 +4.417898936e-08 +3.944800000e+02 +3.944800000e+02 -3.8982e+00 -2.8905e+00
775 0 +3.142895366e-08 +3.944800000e+02 +3.944800000e+02 -3.8983e+00 -2.8905e+00
844 0 +3.246782398e-09 +3.944800000e+02 +3.944800000e+02 -3.8985e+00 -2.8904e+00
1389 0 +8.526512829e-13 +3.944800000e+02 +3.944800000e+02 -3.8984e+00 -2.8904e+00
1513 0 +5.684341886e-14 +3.944800000e+02 +3.944800000e+02 -3.8984e+00 -2.8904e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.471100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.446913280e+01 -2.326408672e+02 -2.326408672e+02 +0.0000e+00 +0.0000e+00
3 0 +1.242819998e+01 -2.346818000e+02 -2.346818000e+02 -3.5294e-01 +9.4952e-01
7 0 +6.526959400e+00 -2.405830406e+02 -2.405830406e+02 -1.2915e+00 +6.9530e-01
12 0 +5.067224814e+00 -2.420427752e+02 -2.420427752e+02 -1.5729e+00 +5.4107e-01
18 0 +2.985031317e+00 -2.441249687e+02 -2.441249687e+02 -2.2256e+00 +9.1824e-01
28 0 +7.218059078e-01 -2.463881941e+02 -2.463881941e+02 -3.0885e+00 +6.7001e-01
41 0 +3.877220717e-01 -2.467222779e+02 -2.467222779e+02 -3.7146e+00 +8.2021e-01
44 0 +2.417794003e-01 -2.468682206e+02 -2.468682206e+02 -3.6569e+00 +6.7410e-01
55 0 +2.164257058e-01 -2.468935743e+02 -2.468935743e+02 -4.1946e+00 +4.4695e-01
62 0 +1.021997948e-02 -2.470997800e+02 -2.470997800e+02 -3.7176e+00 +1.4250e-01
120 0 +5.462247924e-05 -2.471099454e+02 -2.471099454e+02 -3.7923e+00 +2.0741e-01
486 0 +1.907866795e-05 -2.471099809e+02 -2.471099809e+02 -3.8026e+00 +2.0207e-01
487 0 +1.101129939e-05 -2.471099890e+02 -2.471099890e+02 -3.8017e+00 +2.0355e-01
586 0 +2.268475242e-06 -2.471099977e+02 -2.471099977e+02 -3.7996e+00 +2.0230e-01
662 0 +1.010813804e-06 -2.471099990e+02 -2.471099990e+02 -3.7977e+00 +2.0246e-01
731 0 +5.791775379e-07 -2.471099994e+02 -2.471099994e+02 -3.7991e+00 +2.0304e-01
752 0 +1.697361540e-08 -2.471100000e+02 -2.471100000e+02 -3.7985e+00 +2.0313e-01
877 0 +1.242636927e-08 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0331e-01
1010 0 +1.211287781e-08 -2.471100000e+02 -2.471100000e+02 -3.7983e+00 +2.0329e-01
1022 0 +6.339462288e-09 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0327e-01
1490 0 +4.547473509e-13 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0320e-01
1745 0 +2.842170943e-14 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0320e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.520400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.099171840e+00 -1.499408282e+02 -1.499408282e+02 +0.0000e+00 +0.0000e+00
6 0 +1.699462672e+00 -1.503405373e+02 -1.503405373e+02 +7.2672e-01 +5.8045e-01
11 0 +1.316891905e+00 -1.507231081e+02 -1.507231081e+02 +4.9993e-01 +5.7053e-01
20 0 +6.776970100e-01 -1.513623030e+02 -1.513623030e+02 +6.7020e-02 +6.7167e-01
26 0 +3.875798500e-01 -1.516524201e+02 -1.516524201e+02 -1.3298e-01 +8.1608e-01
53 0 +1.832633228e-01 -1.518567367e+02 -1.518567367e+02 -3.8728e-02 +1.0620e+00
68 0 +1.033764041e-01 -1.519366236e+02 -1.519366236e+02 +5.3954e-02 +1.4086e+00
80 0 +6.026939386e-02 -1.519797306e+02 -1.519797306e+02 -4.4297e-02 +1.5269e+00
83 0 +2.775481669e-02 -1.520122452e+02 -1.520122452e+02 -1.4762e-01 +1.5400e+00
104 0 +1.250176817e-02 -1.520274982e+02 -1.520274982e+02 -2.9952e-01 +1.5310e+00
106 0 +1.045050317e-04 -1.520398955e+02 -1.520398955e+02 -2.5698e-01 +1.4237e+00
413 0 +7.307612367e-05 -1.520399269e+02 -1.520399269e+02 -2.7252e-01 +1.4307e+00
415 0 +6.077956823e-05 -1.520399392e+02 -1.520399392e+02 -2.6075e-01 +1.4196e+00
513 0 +1.757154484e-05 -1.520399824e+02 -1.520399824e+02 -2.6575e-01 +1.4279e+00
539 0 +1.265302330e-05 -1.520399873e+02 -1.520399873e+02 -2.7057e-01 +1.4251e+00
548 0 +1.248658265e-06 -1.520399988e+02 -1.520399988e+02 -2.6746e-01 +1.4251e+00
640 0 +2.082686024e-09 -1.520400000e+02 -1.520400000e+02 -2.6723e-01 +1.4240e+00
1350 0 +4.263256415e-13 -1.520400000e+02 -1.520400000e+02 -2.6720e-01 +1.4240e+00
1542 0 +0.000000000e+00 -1.520400000e+02 -1.520400000e+02 -2.6720e-01 +1.4240e+00
1593 0 +0.000000000e+00 -1.520400000e+02 -1.520400000e+02 -2.6720e-01 +1.4240e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.525000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.346736640e+01 -1.178263360e+01 -1.178263360e+01 +0.0000e+00 +0.0000e+00
2 0 +1.004273744e+01 -1.520726256e+01 -1.520726256e+01 +7.9244e-01 -8.0677e-01
5 0 +7.139704280e+00 -1.811029572e+01 -1.811029572e+01 +1.6137e+00 -1.1359e+00
18 0 +7.071138217e+00 -1.817886178e+01 -1.817886178e+01 +1.6998e+00 -1.2102e+00
21 0 +5.628520007e+00 -1.962147999e+01 -1.962147999e+01 +2.0849e+00 -1.1784e+00
30 0 +4.072415390e+00 -2.117758461e+01 -2.117758461e+01 +2.9212e+00 -1.2600e+00
48 0 +3.831507301e+00 -2.141849270e+01 -2.141849270e+01 +2.4840e+00 -9.6282e-01
57 0 +1.996886993e+00 -2.325311301e+01 -2.325311301e+01 +2.6392e+00 -3.8745e-01
60 0 +1.327229218e+00 -2.392277078e+01 -2.392277078e+01 +3.0083e+00 -3.4454e-01
68 0 +8.606874494e-01 -2.438931255e+01 -2.438931255e+01 +3.1625e+00 -1.7501e-01
90 0 +5.110428049e-01 -2.473895720e+01 -2.473895720e+01 +3.6148e+00 -7.9672e-02
99 0 +2.031963088e-01 -2.504680369e+01 -2.504680369e+01 +3.3432e+00 +2.7513e-01
104 0 +1.354515637e-01 -2.511454844e+01 -2.511454844e+01 +3.2722e+00 +4.9963e-01
