% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.977281728e+01 +1.692528173e+02 +1.692528173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +7.162826387e+01 +1.511082639e+02 +1.511082639e+02 +1.3245e+00 -1.7534e-01 +1.2456e+00 +3.2063e-01 -4.6106e-02 -1.5182e+00 +5.4232e-02 -4.9546e-01 -1.2059e+00 -7.6975e-01 -1.5277e+00 +1.2897e+00 +3.1123e-01 +3.3722e-01 -1.6571e-01 +1.5844e+00 +1.4343e+00 -1.1717e-01 +8.3921e-02 +2.0444e-01
24 0 +7.020727325e+01 +1.496872733e+02 +1.496872733e+02 +3.3753e-01 +1.0345e+00 +5.9923e-02 +1.1305e+00 -8.4047e-01 -3.8357e-01 +1.5688e+00 -1.2199e-01 -1.5920e+00 +1.0807e+00 -1.0250e+00 -4.7423e-01 +3.2732e-01 +9.7430e-02 +1.2539e+00 +6.0197e-01 -4.7210e-01 -4.9456e-01 +8.3213e-01 +1.3744e+00
40 0 +6.802993791e+01 +1.475099379e+02 +1.475099379e+02 +6.1517e-01 -1.2894e+00 +1.0628e+00 +1.1316e+00 +1.0590e+00 +1.0002e+00 +1.2967e+00 +7.5022e-01 +2.6875e-01 -1.2570e-01 -9.3989e-01 +6.4385e-01 +3.5790e-01 -1.6371e+00 +1.4339e+00 +1.1926e+00 -8.2721e-02 -1.4618e+00 +6.1328e-01 -8.4910e-01
72 0 +6.740681804e+01 +1.468868180e+02 +1.468868180e+02 -2.3884e-01 -1.1866e+00 -1.0605e+00 +9.1911e-01 -5.5875e-01 +1.1922e-01 +1.0835e+00 -5.7517e-01 -1.6139e+00 +1.0626e-01 -1.2548e+00 +7.5579e-01 -1.2873e+00 +9.2563e-01 -5.2879e-01 +1.0394e+00 +6.2900e-01 -4.6409e-01 +1.5466e+00 +7.4945e-01
219 0 +6.429592812e+01 +1.437759281e+02 +1.437759281e+02 +1.7060e+00 -4.1246e-02 +8.6724e-01 +1.8289e+00 +2.7337e-01 +1.0505e+00 +2.0123e+00 +9.3868e-01 +6.2270e-01 -3.6355e-02 -8.2424e-01 +7.1490e-01 +1.6078e+00 -1.4565e-01 +1.3478e+00 +9.3628e-01 -8.8282e-01 -1.4290e+00 +2.4770e+00 -2.9682e-01
224 0 +6.091128222e+01 +1.403912822e+02 +1.403912822e+02 -5.0778e-01 -3.5290e-01 +8.2563e-01 +9.5930e-01 -1.2976e+00 +2.1653e-01 +1.1076e+00 +4.5612e-01 -1.0734e+00 +6.6484e-01 -2.7626e-03 -4.3766e-01 +1.1106e+00 +8.4846e-02 +9.3813e-01 +7.5836e-01 -6.2085e-01 -1.7775e+00 +1.8595e+00 +5.3284e-01
306 0 +5.870104367e+01 +1.381810437e+02 +1.381810437e+02 -1.1148e+00 -2.7090e-01 +7.6149e-01 +4.7458e-01 +4.9241e-02 -5.6860e-01 +9.9953e-01 -5.7901e-02 -1.7211e+00 -3.2950e-01 -1.2413e+00 +1.8777e+00 -1.2459e+00 +8.0849e-01 +1.5131e+00 +1.0412e+00 +1.1686e-01 -3.4359e-01 +3.0631e+00 +1.1422e+00
333 0 +5.567218370e+01 +1.351521837e+02 +1.351521837e+02 +9.5862e-01 -3.9032e-01 +1.2632e+00 +9.8143e-01 -9.1792e-01 +4.2151e-01 -5.5762e-01 -3.3616e-01 -2.1350e+00 +2.1086e-04 -1.5014e+00 +7.7796e-01 -1.8089e-01 +5.0073e-01 +8.3995e-01 -2.7829e-01 +1.5505e-01 -1.5074e+00 +1.0522e+00 -4.4014e-02
406 0 +5.364404500e+01 +1.331240450e+02 +1.331240450e+02 +3.4188e-01 -3.0745e-01 +2.7119e-01 +1.8524e+00 -1.5485e+00 +1.0337e+00 +7.6540e-02 -4.2139e-02 -4.8165e-01 +6.6920e-02 -7.7548e-01 +8.8047e-01 +5.8969e-01 +2.1227e-01 +2.1532e+00 -2.0348e-01 -3.1345e-01 -1.1928e-01 +2.6849e+00 +1.3526e-01
