% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.668714155e+01 +9.747141552e+00 +9.747141552e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +1.697921706e+01 +3.921705918e-02 +3.921705918e-02 -1.0501e+00 -4.8121e-01 +5.2341e-01 +1.1927e+00 +1.5106e+00
6 0 +1.618398317e+01 -7.560168269e-01 -7.560168269e-01 -4.1271e-01 -3.0534e+00 +3.3998e+00 +2.4659e+00 -4.1989e+00
8 0 +1.055139222e+01 -6.388607776e+00 -6.388607776e+00 +3.6138e+00 +4.2128e+00 +1.6456e+00 -1.9396e+00 +2.4147e+00
25 0 +1.033717991e+01 -6.602820086e+00 -6.602820086e+00 +7.5016e-01 -8.2192e-01 +1.8489e+00 -1.2478e+00 +3.2503e-02
35 0 +7.321402079e+00 -9.618597921e+00 -9.618597921e+00 +4.2174e+00 +3.6375e+00 +1.5012e+00 +4.5252e-01 +2.3437e+00
68 0 +5.381546233e+00 -1.155845377e+01 -1.155845377e+01 +2.7987e+00 +2.3019e-01 -4.7097e-01 -3.4757e-01 -8.3385e-01
115 0 +2.005426789e+00 -1.493457321e+01 -1.493457321e+01 +3.7459e+00 +2.1548e+00 -1.4739e+00 +8.9208e-01 +6.7385e-01
385 0 +1.277528486e+00 -1.566247151e+01 -1.566247151e+01 +3.5803e+00 +2.6910e+00 -1.1578e+00 +1.0797e+00 +1.3229e+00
583 0 +7.744305924e-01 -1.616556941e+01 -1.616556941e+01 +3.6085e+00 +3.0170e+00 -1.2094e+00 +1.9306e+00 +1.6228e+00
650 0 +5.648352623e-01 -1.637516474e+01 -1.637516474e+01 +3.6417e+00 +2.7259e+00 -1.6649e+00 +1.3108e+00 +1.2788e+00
782 0 +4.410339464e-01 -1.649896605e+01 -1.649896605e+01 +3.6466e+00 +2.4971e+00 -1.3767e+00 +1.3858e+00 +1.5484e+00
1083 0 +2.447158211e-01 -1.669528418e+01 -1.669528418e+01 +3.9021e+00 +2.8961e+00 -1.3479e+00 +1.2067e+00 +1.5703e+00
1273 0 +2.106403689e-01 -1.672935963e+01 -1.672935963e+01 +3.5745e+00 +2.5178e+00 -1.4817e+00 +1.5446e+00 +1.3914e+00
1295 0 +2.009509745e-01 -1.673904903e+01 -1.673904903e+01 +3.5046e+00 +2.5251e+00 -1.5379e+00 +1.6355e+00 +1.3624e+00
1325 0 +1.108386512e-01 -1.682916135e+01 -1.682916135e+01 +3.7282e+00 +2.6158e+00 -1.5175e+00 +1.4105e+00 +1.4040e+00
1658 0 +9.220313079e-02 -1.684779687e+01 -1.684779687e+01 +3.6020e+00 +2.5543e+00 -1.5642e+00 +1.4503e+00 +1.3974e+00
1707 0 +4.789508737e-02 -1.689210491e+01 -1.689210491e+01 +3.6616e+00 +2.5841e+00 -1.5539e+00 +1.4488e+00 +1.4210e+00
1885 0 +3.904177432e-02 -1.690095823e+01 -1.690095823e+01 +3.6566e+00 +2.5344e+00 -1.5476e+00 +1.4622e+00 +1.3882e+00
1962 0 +3.789912724e-02 -1.690210087e+01 -1.690210087e+01 +3.6370e+00 +2.5446e+00 -1.5412e+00 +1.4707e+00 +1.4077e+00
2397 0 +2.996939034e-02 -1.691003061e+01 -1.691003061e+01 +3.6445e+00 +2.5451e+00 -1.5204e+00 +1.4835e+00 +1.3981e+00
2457 0 +2.631082199e-02 -1.691368918e+01 -1.691368918e+01 +3.6243e+00 +2.5308e+00 -1.5456e+00 +1.4862e+00 +1.3907e+00
2520 0 +2.384817670e-02 -1.691615182e+01 -1.691615182e+01 +3.6513e+00 +2.5440e+00 -1.5351e+00 +1.4873e+00 +1.4023e+00
2751 0 +1.508570391e-02 -1.692491430e+01 -1.692491430e+01 +3.6577e+00 +2.5573e+00 -1.5278e+00 +1.4628e+00 +1.3963e+00
3127 0 +1.191852412e-02 -1.692808148e+01 -1.692808148e+01 +3.6719e+00 +2.5733e+00 -1.5195e+00 +1.4566e+00 +1.4026e+00
3255 0 +1.017187900e-02 -1.692982812e+01 -1.692982812e+01 +3.6522e+00 +2.5443e+00 -1.5344e+00 +1.4723e+00 +1.3968e+00
3272 0 +9.634200624e-03 -1.693036580e+01 -1.693036580e+01 +3.6621e+00 +2.5478e+00 -1.5291e+00 +1.4729e+00 +1.3974e+00
3351 0 +9.396290460e-03 -1.693060371e+01 -1.693060371e+01 +3.6517e+00 +2.5510e+00 -1.5280e+00 +1.4709e+00 +1.3929e+00
3438 0 +8.555460578e-03 -1.693144454e+01 -1.693144454e+01 +3.6544e+00 +2.5511e+00 -1.5304e+00 +1.4692e+00 +1.3917e+00
3532 0 +6.746610510e-03 -1.693325339e+01 -1.693325339e+01 +3.6541e+00 +2.5499e+00 -1.5311e+00 +1.4720e+00 +1.3945e+00
3563 0 +5.568678344e-03 -1.693443132e+01 -1.693443132e+01 +3.6596e+00 +2.5503e+00 -1.5265e+00 +1.4623e+00 +1.3957e+00
3639 0 +4.946211054e-03 -1.693505379e+01 -1.693505379e+01 +3.6537e+00 +2.5502e+00 -1.5308e+00 +1.4715e+00 +1.3941e+00
3901 0 +3.035647420e-03 -1.693696435e+01 -1.693696435e+01 +3.6549e+00 +2.5476e+00 -1.5303e+00 +1.4706e+00 +1.3950e+00
4033 0 +2.898917407e-03 -1.693710108e+01 -1.693710108e+01 +3.6536e+00 +2.5485e+00 -1.5312e+00 +1.4701e+00 +1.3956e+00
4136 0 +2.598304837e-03 -1.693740170e+01 -1.693740170e+01 +3.6539e+00 +2.5480e+00 -1.5305e+00 +1.4718e+00 +1.3959e+00
4187 0 +2.463347353e-03 -1.693753665e+01 -1.693753665e+01 +3.6555e+00 +2.5503e+00 -1.5286e+00 +1.4698e+00 +1.3969e+00
4249 0 +2.339997187e-03 -1.693766000e+01 -1.693766000e+01 +3.6563e+00 +2.5493e+00 -1.5291e+00 +1.4688e+00 +1.3956e+00
4361 0 +2.172713331e-03 -1.693782729e+01 -1.693782729e+01 +3.6577e+00 +2.5486e+00 -1.5285e+00 +1.4699e+00 +1.3960e+00
4391 0 +1.889858521e-03 -1.693811014e+01 -1.693811014e+01 +3.6563e+00 +2.5492e+00 -1.5294e+00 +1.4692e+00 +1.3959e+00
4418 0 +1.739924203e-03 -1.693826008e+01 -1.693826008e+01 +3.6580e+00 +2.5507e+00 -1.5281e+00 +1.4690e+00 +1.3966e+00
4428 0 +1.682985404e-03 -1.693831701e+01 -1.693831701e+01 +3.6557e+00 +2.5498e+00 -1.5290e+00 +1.4687e+00 +1.3953e+00
4470 0 +1.075451320e-03 -1.693892455e+01 -1.693892455e+01 +3.6563e+00 +2.5499e+00 -1.5289e+00 +1.4691e+00 +1.3961e+00
4569 0 +8.341779712e-04 -1.693916582e+01 -1.693916582e+01 +3.6561e+00 +2.5501e+00 -1.5297e+00 +1.4702e+00 +1.3964e+00
4711 0 +6.339259222e-04 -1.693936607e+01 -1.693936607e+01 +3.6562e+00 +2.5495e+00 -1.5294e+00 +1.4693e+00 +1.3958e+00
5013 0 +4.449103497e-04 -1.693955509e+01 -1.693955509e+01 +3.6566e+00 +2.5500e+00 -1.5293e+00 +1.4692e+00 +1.3962e+00
5454 0 +1.653195735e-04 -1.693983468e+01 -1.693983468e+01 +3.6562e+00 +2.5498e+00 -1.5295e+00 +1.4695e+00 +1.3961e+00
5934 0 +1.464139528e-04 -1.693985359e+01 -1.693985359e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00
5953 0 +9.525412115e-05 -1.693990475e+01 -1.693990475e+01 +3.6562e+00 +2.5498e+00 -1.5295e+00 +1.4695e+00 +1.3960e+00
6237 0 +7.504230871e-05 -1.693992496e+01 -1.693992496e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00
