% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.454477296e+01 +7.532477296e+01 +7.532477296e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
16 0 +1.076894238e+01 +5.154894238e+01 +5.154894238e+01 +2.1669e+00 +2.4893e+00 +4.7555e-01 +3.7602e+00 -1.0817e+00
71 0 +7.602263056e+00 +4.838226306e+01 +4.838226306e+01 +2.9521e+00 +1.3289e+00 +1.6949e+00 +4.0064e+00 -1.4038e+00
286 0 +7.357167322e+00 +4.813716732e+01 +4.813716732e+01 -1.4564e+00 +1.8077e+00 -5.9721e-01 -1.1833e+00 +8.4606e-01
309 0 +7.184419425e+00 +4.796441942e+01 +4.796441942e+01 -1.5681e+00 +1.2956e+00 +1.3720e+00 -4.6782e-01 +5.0358e-01
362 0 +3.550301625e+00 +4.433030163e+01 +4.433030163e+01 -9.9046e-01 +1.5074e+00 +8.0797e-01 -1.0849e+00 +9.5117e-01
500 0 +2.474563686e+00 +4.325456369e+01 +4.325456369e+01 -1.9694e+00 +8.3729e-01 +1.1021e-01 -1.7994e+00 +4.7523e-02
626 0 +1.862721689e+00 +4.264272169e+01 +4.264272169e+01 -1.8863e+00 +1.3496e+00 +7.2226e-01 -1.5373e+00 +1.7253e-01
861 0 +1.738588753e+00 +4.251858875e+01 +4.251858875e+01 -1.5072e+00 +1.2666e+00 +4.2693e-01 -1.2600e+00 +6.9886e-01
881 0 +1.713311669e+00 +4.249331167e+01 +4.249331167e+01 -1.7715e+00 +1.5179e+00 +4.1183e-01 -1.5225e+00 +3.1429e-01
888 0 +1.696724067e+00 +4.247672407e+01 +4.247672407e+01 -1.7632e+00 +1.3410e+00 +3.5862e-01 -1.7362e+00 +3.3536e-01
894 0 +1.539322422e+00 +4.231932242e+01 +4.231932242e+01 -1.6100e+00 +1.4310e+00 +3.6347e-01 -1.4231e+00 +5.0765e-01
911 0 +1.433496436e+00 +4.221349644e+01 +4.221349644e+01 -1.7491e+00 +1.3592e+00 +4.0933e-01 -1.6504e+00 +6.1057e-01
958 0 +1.366739058e+00 +4.214673906e+01 +4.214673906e+01 -1.6052e+00 +1.2026e+00 +6.6571e-01 -1.5691e+00 +5.5152e-01
1089 0 +1.314413129e+00 +4.209441313e+01 +4.209441313e+01 -1.8018e+00 +1.3372e+00 +5.0759e-01 -1.5259e+00 +6.1060e-01
1129 0 +1.266019849e+00 +4.204601985e+01 +4.204601985e+01 -1.7489e+00 +1.2895e+00 +5.8039e-01 -1.4757e+00 +5.6814e-01
1342 0 +1.251960491e+00 +4.203196049e+01 +4.203196049e+01 -1.7296e+00 +1.2542e+00 +5.3738e-01 -1.4758e+00 +5.4811e-01
