% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.021155843e+01 +1.209915584e+02 +1.209915584e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
26 0 +7.853995759e+01 +1.193199576e+02 +1.193199576e+02 +2.5858e+00 -1.1330e+00 +2.7158e+00 +4.8895e+00 -1.3505e+00 -1.5382e+00 +3.3741e+00 -8.1289e-01 +2.8795e+00 -3.1846e-01 -2.0147e+00 +8.5978e-01 +4.6566e+00 -2.1857e+00 +3.5304e+00 +3.4911e-01 +2.7969e-01 +2.8241e+00 +5.7485e-01 +3.4622e+00
151 0 +7.682384236e+01 +1.176038424e+02 +1.176038424e+02 +2.9010e+00 -2.5380e+00 -1.0985e+00 -1.7799e+00 -7.4438e-01 +1.1695e+00 -8.4316e-01 +1.7320e+00 +2.3118e+00 -1.0052e-01 -2.6432e-01 +1.9456e+00 -1.8075e+00 -6.0493e-01 +1.0249e+00 -7.7271e-01 +9.5962e-02 +2.7493e+00 -6.0705e-01 +1.5685e+00
160 0 +7.556657798e+01 +1.163465780e+02 +1.163465780e+02 +3.4309e+00 -2.9933e+00 +2.3680e+00 -4.0711e+00 -3.3991e-01 +1.1771e+00 -1.5112e+00 +1.1130e+00 +3.7276e+00 +1.2760e+00 -1.3500e+00 +3.7740e-02 +1.1880e+00 +1.0734e+00 +3.9907e+00 +1.2944e+00 +2.4232e+00 +2.5139e+00 +2.0856e+00 +2.7612e+00
186 0 +7.170298478e+01 +1.124829848e+02 +1.124829848e+02 +2.9558e+00 -4.3417e+00 -9.7547e-01 +1.3051e+00 +4.7557e-01 +3.2819e-01 +2.5391e+00 +1.2069e+00 +2.3642e+00 +2.3295e-01 -6.6748e-01 +9.1017e-03 +6.0579e-01 -1.7283e+00 +3.4758e-01 -7.3458e-01 +5.0539e-01 +2.1959e+00 -1.4369e+00 +1.8311e+00
473 0 +6.942610228e+01 +1.102061023e+02 +1.102061023e+02 +2.6198e+00 -1.4874e+00 -2.5418e+00 -2.0078e+00 -1.2595e-01 -7.4419e-01 +1.8500e+00 -1.3778e+00 +1.9176e+00 -7.3153e-01 +1.9554e-01 +1.1894e+00 -7.0501e-02 -5.2317e+00 +3.2032e+00 -2.4721e+00 +1.4583e+00 +1.1513e+00 -1.1630e+00 +6.6813e-01
518 0 +6.764002553e+01 +1.084200255e+02 +1.084200255e+02 +2.3681e+00 -5.1889e+00 -2.8076e+00 -9.1575e-01 -2.8141e-01 -2.2546e+00 +2.9806e+00 -2.4372e+00 +3.1080e+00 +5.8952e-01 +7.0825e-01 +1.6628e+00 +4.9806e-01 -4.9138e+00 +2.2696e+00 -3.5509e+00 -6.3764e-01 +1.6513e+00 -1.7934e+00 -4.5350e-01
522 0 +4.621019583e+01 +8.699019583e+01 +8.699019583e+01 +2.7665e+00 -1.7311e+00 -2.7079e+00 -1.4551e+00 -4.2733e-02 -1.0581e+00 +2.2160e+00 -1.2253e+00 +3.1512e+00 +8.2236e-01 +2.5973e+00 +3.6835e-01 +5.8529e-02 -5.7600e+00 +1.4375e+00 -4.4375e+00 -5.7258e-01 +1.7762e+00 +1.4133e+00 +1.3716e+00
1265 0 +4.434835651e+01 +8.512835651e+01 +8.512835651e+01 +2.4118e+00 -3.4704e+00 -2.3133e+00 -2.4278e+00 +8.0834e-01 -1.2264e+00 +2.3498e+00 +5.7995e-01 +1.3214e+00 +1.9313e+00 +1.9083e+00 -1.1933e+00 -3.3703e-01 -3.0439e+00 +1.8924e+00 -2.1660e+00 -2.4901e+00 +1.6060e+00 +1.8636e+00 +1.6801e+00
1361 0 +4.032925999e+01 +8.110925999e+01 +8.110925999e+01 +1.9636e+00 -4.8224e+00 -2.8014e+00 -1.6089e+00 -5.0048e-01 -6.4761e-01 +1.9269e+00 -5.3500e-01 +8.8436e-01 +1.3193e+00 +2.9521e+00 -1.5468e+00 -1.4207e+00 -3.2222e+00 +1.7073e+00 -2.2511e+00 -2.4435e+00 +1.3598e+00 +1.0699e+00 +3.4584e+00
1406 0 +3.879916993e+01 +7.957916993e+01 +7.957916993e+01 +1.9229e+00 -4.4564e+00 -3.3647e+00 -1.8679e+00 +2.8854e-01 +1.1865e-01 +2.2218e+00 -1.4921e+00 +1.7651e+00 +1.9688e+00 +3.2873e+00 -1.5071e+00 -9.9485e-01 -2.9312e+00 +1.1876e+00 -2.9776e+00 -2.2766e+00 +1.1485e+00 +5.2152e-01 +3.8894e+00
1416 0 +3.380767466e+01 +7.458767466e+01 +7.458767466e+01 +1.8471e+00 -4.6031e+00 -2.7289e+00 -1.7867e+00 -8.2325e-01 -1.7308e+00 +2.0038e+00 -1.4350e+00 +1.6198e+00 +4.4958e-01 +2.4049e+00 -1.8210e+00 +7.8259e-02 -4.1354e+00 +5.3917e-01 -2.4287e+00 -2.3338e+00 +1.2874e-01 +9.5528e-01 +2.8104e+00
1451 0 +3.191762599e+01 +7.269762599e+01 +7.269762599e+01 +1.8799e+00 -3.7817e+00 -3.7399e+00 -3.2121e-01 -8.0178e-01 -6.5166e-01 +1.5111e+00 -1.5070e-01 +2.8366e+00 +1.6695e+00 +3.2587e+00 -1.9398e+00 +3.6955e-01 -3.8306e+00 +1.3966e+00 -1.8534e+00 -3.1151e+00 +1.0817e+00 +1.3598e+00 +1.5042e+00
1593 0 +2.967393616e+01 +7.045393616e+01 +7.045393616e+01 +2.0474e+00 -3.9187e+00 -2.6348e+00 +1.3405e-01 +2.6357e-01 +2.7000e-01 +1.7176e+00 -5.8943e-01 +1.9080e+00 +1.6087e+00 +2.6597e+00 -1.3334e+00 -7.3384e-01 -4.0538e+00 +1.3437e+00 -2.4789e+00 -1.7402e+00 +9.9812e-01 +1.7982e+00 +2.9861e+00
1610 0 +2.892353389e+01 +6.970353389e+01 +6.970353389e+01 +1.8930e+00 -4.1440e+00 -2.9133e+00 -3.4915e-01 -4.4644e-01 -1.0340e+00 +1.8730e+00 -3.8659e-01 +2.2871e+00 +6.6121e-01 +2.0771e+00 -1.1946e+00 -3.9770e-01 -4.6041e+00 +1.2516e+00 -1.4001e+00 -3.1272e+00 +6.2195e-01 +2.8519e+00 +2.0322e+00
1682 0 +2.814707270e+01 +6.892707270e+01 +6.892707270e+01 +2.8257e+00 -4.0692e+00 -3.7964e+00 -2.0647e+00 -2.2522e-02 -4.9208e-01 +2.5464e+00 -5.8404e-01 +1.5705e+00 +5.5202e-01 +2.7301e+00 +1.3026e-01 -4.1146e-01 -3.7314e+00 +1.3521e+00 -2.6743e+00 -3.1006e+00 +8.3093e-01 +2.7783e+00 +1.9410e+00
1715 0 +2.499199233e+01 +6.577199233e+01 +6.577199233e+01 +3.2207e+00 -4.0085e+00 -4.0592e+00 -1.2117e+00 -1.7144e-01 -5.7243e-01 +2.1588e+00 -8.2069e-01 +2.2432e+00 +5.4944e-01 +2.7423e+00 +3.3364e-01 +8.7231e-01 -3.6069e+00 +2.4297e+00 -3.0337e+00 -2.7923e+00 +4.7490e-01 +2.0906e+00 +2.3497e+00
1780 0 +2.357097381e+01 +6.435097381e+01 +6.435097381e+01 +4.0582e+00 -4.1508e+00 -2.9964e+00 -2.4568e-01 +1.8092e-01 -4.0784e-01 +2.5763e+00 -1.1257e+00 +2.0656e+00 +7.6186e-01 +3.1779e+00 -6.6130e-01 +7.4755e-01 -3.9449e+00 +9.6436e-01 -3.2702e+00 -2.9511e+00 +1.2317e+00 +1.5636e+00 +3.0677e+00
1804 0 +2.283578403e+01 +6.361578403e+01 +6.361578403e+01 +3.2417e+00 -4.2097e+00 -3.5388e+00 -1.3892e+00 +2.4027e-01 -2.5388e-01 +2.6314e+00 -8.4374e-01 +2.0561e+00 +1.5231e-01 +2.2168e+00 -8.5322e-01 +9.4751e-01 -3.5327e+00 +1.2578e+00 -2.6428e+00 -3.0159e+00 +3.4842e-01 +2.2483e+00 +2.5385e+00
1921 0 +2.207197641e+01 +6.285197641e+01 +6.285197641e+01 +2.7271e+00 -4.9846e+00 -3.1997e+00 -1.1009e+00 -4.5771e-01 +9.5285e-02 +2.8672e+00 -4.9431e-01 +3.3657e+00 +4.0450e-01 +1.4904e+00 -1.2463e+00 +3.6945e-01 -4.2220e+00 +1.2499e+00 -2.4994e+00 -2.6559e+00 +1.0028e+00 +2.2857e+00 +2.6220e+00
2135 0 +2.185120580e+01 +6.263120580e+01 +6.263120580e+01 +2.4982e+00 -4.0345e+00 -3.6437e+00 -6.9689e-01 +3.0500e-01 -1.5852e+00 +2.9885e+00 -7.2413e-01 +2.8875e+00 +6.5930e-01 +2.4927e+00 -7.8650e-01 -2.1363e-01 -4.3975e+00 +1.7487e+00 -3.1351e+00 -2.5756e+00 +6.1759e-01 +1.3705e+00 +2.7193e+00
2140 0 +2.102556504e+01 +6.180556504e+01 +6.180556504e+01 +3.2300e+00 -4.6727e+00 -3.1239e+00 -8.8643e-01 -4.9515e-01 -9.0931e-01 +2.4930e+00 -8.6377e-01 +3.3678e+00 +9.8075e-01 +1.9354e+00 -1.1839e+00 +3.8125e-01 -4.7609e+00 +1.0340e+00 -3.5928e+00 -2.8428e+00 +7.0600e-01 +8.6526e-01 +2.9905e+00
2218 0 +2.040626277e+01 +6.118626277e+01 +6.118626277e+01 +3.1336e+00 -4.6211e+00 -3.6772e+00 -3.0035e-01 +3.2669e-01 -8.1200e-01 +3.1588e+00 -5.7892e-01 +3.1797e+00 +3.3787e-01 +2.1398e+00 -9.1217e-01 -2.1512e-01 -4.4079e+00 +1.6954e+00 -2.4934e+00 -2.4972e+00 +6.5878e-01 +1.3938e+00 +2.9683e+00
2275 0 +1.979128002e+01 +6.057128002e+01 +6.057128002e+01 +4.0951e+00 -4.3216e+00 -3.1787e+00 -9.4465e-01 -4.7619e-01 -5.1262e-01 +3.0672e+00 -3.4664e-01 +2.7241e+00 +7.0122e-01 +2.7638e+00 -6.8214e-01 -6.5448e-02 -5.0020e+00 +1.0958e+00 -3.3489e+00 -2.7098e+00 +6.9780e-01 +1.7418e+00 +2.7577e+00
2367 0 +1.906695268e+01 +5.984695268e+01 +5.984695268e+01 +3.6873e+00 -4.5132e+00 -3.1360e+00 -7.5705e-01 -2.6466e-01 -5.0896e-01 +2.6604e+00 -1.0033e+00 +3.2215e+00 +5.9875e-01 +3.0812e+00 -5.9445e-01 -4.7421e-01 -4.7008e+00 +1.4728e+00 -2.9546e+00 -2.9729e+00 +7.5105e-01 +1.7821e+00 +2.2912e+00
2641 0 +1.889660620e+01 +5.967660620e+01 +5.967660620e+01 +3.8403e+00 -4.1874e+00 -3.3839e+00 -1.4702e+00 +2.4077e-01 -2.6987e-01 +2.1596e+00 -9.8836e-01 +3.6768e+00 +1.5501e-01 +2.9499e+00 -7.5925e-01 +3.3488e-01 -4.5429e+00 +1.4421e+00 -2.6958e+00 -2.9107e+00 +1.5940e-01 +1.5931e+00 +2.7210e+00
2873 0 +1.858387537e+01 +5.936387537e+01 +5.936387537e+01 +3.1225e+00 -3.8335e+00 -3.3330e+00 -1.1650e+00 -2.4875e-01 -7.8623e-01 +2.1208e+00 -8.0173e-01 +3.1437e+00 +7.2143e-01 +2.6684e+00 -1.0946e+00 -6.9210e-03 -4.5920e+00 +1.4773e+00 -2.6000e+00 -2.5660e+00 +5.8576e-01 +1.1810e+00 +2.3797e+00
3073 0 +1.818580155e+01 +5.896580155e+01 +5.896580155e+01 +3.2417e+00 -4.0553e+00 -3.5379e+00 -9.2674e-01 -1.5044e-01 -3.9708e-01 +2.2171e+00 -8.3464e-01 +3.1633e+00 +6.0542e-01 +2.5861e+00 -1.2163e+00 -6.1604e-02 -4.6349e+00 +1.1038e+00 -3.1647e+00 -2.5920e+00 +6.5138e-01 +1.1518e+00 +2.6490e+00
3669 0 +1.772939313e+01 +5.850939313e+01 +5.850939313e+01 +3.4840e+00 -3.8950e+00 -3.3292e+00 -9.8110e-01 -2.7828e-01 -2.9650e-01 +2.8475e+00 -8.5917e-01 +3.1718e+00 +5.3257e-01 +2.7790e+00 -1.0238e+00 +1.1413e-01 -4.4927e+00 +1.6137e+00 -3.1023e+00 -2.5209e+00 +1.8202e-01 +1.7650e+00 +2.5988e+00
4157 0 +1.737126196e+01 +5.815126196e+01 +5.815126196e+01 +3.6420e+00 -3.9873e+00 -3.2012e+00 -8.7755e-01 -2.9760e-01 -3.2120e-01 +2.4575e+00 -6.9040e-01 +3.3832e+00 +5.0553e-01 +2.5703e+00 -1.1398e+00 -7.8859e-02 -4.3386e+00 +1.4438e+00 -2.9598e+00 -2.5397e+00 +4.3905e-01 +1.5884e+00 +2.7007e+00
22453 0 +1.711184732e+01 +5.789184732e+01 +5.789184732e+01 +3.5564e+00 -4.1148e+00 -3.3713e+00 -1.0704e+00 -1.9307e-01 -3.8143e-01 +2.5434e+00 -6.9963e-01 +3.3015e+00 +4.4015e-01 +2.5600e+00 -1.0218e+00 -9.1944e-03 -4.5214e+00 +1.4753e+00 -2.8918e+00 -2.6154e+00 +4.9006e-01 +1.6077e+00 +2.7277e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.948683589e+01 +7.788683589e+01 +7.788683589e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
