% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.288577618e+08 +4.288571407e+08 +4.288571407e+08 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 0 +2.204278610e+08 +2.204272399e+08 +2.204272399e+08 +2.0944e-01 +4.1936e+00 +3.8852e+00 -4.6210e+00 -6.4273e-01 +1.1474e+00 +3.4304e+00 +2.4618e+00 +4.6724e+00 +2.1534e+00 -3.7859e+00 -2.7964e-01 -2.1334e+00 -2.3240e+00 +7.7344e-01 -3.8616e+00 +1.0090e+00 -1.0230e+00 -1.4210e+00 -2.4415e+00
20 0 +1.860421981e+08 +1.860415770e+08 +1.860415770e+08 +4.2034e+00 +3.1925e+00 +3.3651e+00 -7.9377e-01 -1.6598e+00 +8.3564e-01 -3.5352e-02 +1.6262e+00 +4.9230e+00 +6.5019e-01 -3.8224e+00 +1.5816e+00 +9.7763e-01 -1.3744e+00 +1.5914e+00 -4.8154e+00 +7.3930e-01 +1.3712e+00 -4.7417e-01 -3.0473e+00
21 0 +1.546126966e+08 +1.546120755e+08 +1.546120755e+08 -1.6102e+00 +4.8173e+00 +3.0304e+00 -2.4961e+00 -1.7725e+00 +1.3477e+00 +1.5673e+00 +1.6601e+00 +2.5704e-01 +3.4075e+00 -1.2466e+00 +1.1012e+00 -4.9850e-01 -2.8939e+00 -4.4866e-01 -4.2782e+00 +2.4102e+00 -5.7227e-01 -1.5853e-01 +4.6042e-01
29 0 +1.145092684e+08 +1.145086473e+08 +1.145086473e+08 +4.0463e+00 +3.3384e+00 +2.8446e+00 -6.6844e-02 -1.9037e+00 +2.0283e+00 -2.4133e-02 +1.9029e+00 +4.1082e+00 +2.1908e+00 +8.6006e-01 +2.5956e+00 +2.4902e+00 -9.1192e-01 +1.5473e+00 -5.2460e+00 +3.2609e-01 +1.4578e+00 +1.7485e+00 -2.0487e+00
434 0 +9.864920003e+07 +9.864857892e+07 +9.864857892e+07 -3.8181e-02 +1.4247e+00 +2.8481e+00 -2.5427e+00 -2.7908e+00 -6.3257e-02 +3.6593e+00 +4.7865e+00 +1.9244e+00 +1.7673e+00 -5.8056e-01 +1.2961e+00 +1.2658e+00 -2.0338e-01 +2.0216e+00 -2.5499e+00 +9.3036e-01 -1.6363e+00 +8.5190e-01 -1.4300e+00
756 0 +9.528879032e+07 +9.528816921e+07 +9.528816921e+07 -2.2769e+00 +3.3500e+00 +2.3528e+00 -1.4491e+00 -3.4751e+00 +1.7219e-02 +3.7301e+00 +1.3617e+00 +1.0831e+00 +3.4627e+00 -1.4066e+00 +1.0970e+00 +3.4495e-01 -8.5460e-02 +7.8887e-01 -3.5413e+00 -1.6495e-01 +3.6397e-01 -9.1272e-01 -3.2499e+00
759 0 +8.554850241e+07 +8.554788130e+07 +8.554788130e+07 -1.1105e+00 +1.6432e+00 +8.6165e-01 -1.7399e+00 -2.7192e+00 +6.9220e-01 +2.7354e+00 +1.5739e+00 +2.3275e+00 +3.2566e+00 -1.4455e+00 +4.2532e+00 -4.6065e-01 +1.8979e+00 +1.5242e+00 -2.8277e+00 -1.4623e-01 -6.6188e-02 +9.3549e-01 -3.2661e+00
774 0 +8.154879027e+07 +8.154816916e+07 +8.154816916e+07 -4.4285e-01 +4.8594e+00 +1.5083e+00 -1.8056e+00 -9.0059e-01 -4.4629e-01 +2.4483e+00 +2.7686e+00 +5.0311e+00 +2.3098e+00 -3.0732e+00 +3.0097e+00 +6.2981e-01 +1.0856e+00 +1.8939e+00 -3.3968e+00 -1.0976e-01 -6.8383e-01 +4.9516e-02 -1.5535e+00
782 0 +8.060051940e+07 +8.059989829e+07 +8.059989829e+07 -1.8042e+00 +3.6841e+00 +3.1960e+00 -4.5619e+00 -3.3309e+00 -3.6412e-01 +4.2710e+00 +2.6840e+00 +2.0790e+00 +1.7124e+00 -1.8932e+00 +1.3628e+00 +5.7954e-01 -9.6838e-01 +2.5297e+00 -3.7794e+00 -4.4611e-01 +3.3175e-01 +1.1636e+00 -1.7864e+00
794 0 +7.157566693e+07 +7.157504582e+07 +7.157504582e+07 -2.0380e-01 +1.7607e+00 +3.3362e-01 -4.0375e+00 -6.2857e-01 +2.9270e-01 +3.2673e+00 +1.5190e+00 +4.6081e+00 +2.0576e+00 -1.2397e+00 +3.6131e+00 +9.2364e-01 +7.0865e-01 +2.8477e+00 -4.1584e+00 +4.5579e-01 +1.4608e+00 +3.0057e+00 -3.5113e+00
798 0 +6.741552681e+07 +6.741490570e+07 +6.741490570e+07 -1.5573e+00 +4.3858e+00 +1.7999e+00 -4.8055e+00 -2.3344e+00 -2.4915e-01 +4.9419e+00 +2.5336e+00 +8.7443e-01 +9.0545e-01 +2.0376e-01 +3.5097e+00 -7.4964e-01 -1.5543e-01 +2.3333e+00 -2.9377e+00 -1.2668e+00 +3.7337e-01 +1.2377e-01 -1.1872e+00
876 0 +6.732737425e+07 +6.732675314e+07 +6.732675314e+07 -1.5353e+00 +4.0170e+00 +3.2866e+00 -1.0730e+00 -4.5644e+00 -4.0553e-01 +2.9683e+00 +1.7322e+00 +2.7188e+00 +2.1495e+00 -8.3056e-02 +3.2113e+00 +1.4836e-01 +9.4524e-01 +1.9444e+00 -4.4403e+00 -7.2185e-01 +1.6089e-01 +1.4765e+00 -8.5313e-01
1041 0 +6.135888858e+07 +6.135826747e+07 +6.135826747e+07 -1.6427e+00 +3.0722e+00 +1.4601e+00 -2.9123e+00 +1.8097e-01 +1.8152e-01 +1.5463e+00 +4.1472e+00 +3.2930e+00 +3.3710e-01 +1.5237e+00 +3.2911e+00 +8.8015e-01 +1.5566e+00 +1.1481e+00 -3.8652e+00 +3.5256e-01 +2.2185e-01 +1.0370e+00 -2.1738e+00
1047 0 +5.769419532e+07 +5.769357421e+07 +5.769357421e+07 -2.8824e+00 +2.4866e+00 +1.9688e-01 -2.1381e+00 -2.3747e-01 +4.2080e-01 -1.5912e+00 +1.2419e+00 +3.1420e+00 +3.6771e-01 -9.5438e-01 +2.4319e+00 +2.1153e+00 -5.5305e-02 +8.2901e-01 -3.9748e+00 -3.7758e-01 +1.1095e+00 +1.6104e+00 -1.2670e+00
1059 0 +5.612954864e+07 +5.612892753e+07 +5.612892753e+07 +1.4234e+00 +3.0557e+00 -3.2344e-01 -1.6960e+00 -4.5064e-01 +1.3295e+00 +1.4722e+00 +1.9022e+00 +4.3670e+00 +1.1524e+00 -3.3364e-01 +1.9738e+00 +1.9179e+00 +3.2038e+00 +2.5110e+00 -2.2917e+00 +1.7423e+00 +4.4558e-01 +1.8781e+00 -2.2385e+00
1068 0 +5.363707485e+07 +5.363645374e+07 +5.363645374e+07 -1.0631e-01 +2.5217e+00 +4.4066e-01 -2.3923e-01 -1.5682e+00 +5.3162e-01 +1.2243e+00 +5.1675e-01 +3.9449e+00 +5.1789e-01 -1.4048e+00 +9.0479e-01 +2.4504e+00 +1.1776e-02 +2.6248e+00 -2.3660e+00 +1.3569e+00 +2.5257e-01 +5.7245e-01 -1.5370e+00
1072 0 +5.155458619e+07 +5.155396508e+07 +5.155396508e+07 -1.2272e+00 +2.9385e+00 +9.7225e-01 -2.4109e-01 +5.6177e-01 -9.2240e-02 -1.1006e-01 +9.7565e-01 +2.6424e+00 -5.0835e-02 +2.7845e+00 +3.8160e+00 +2.2559e+00 +5.2825e-01 +8.7512e-01 -3.0768e+00 +1.7927e+00 +1.5604e+00 +2.5203e+00 -2.0508e+00
1087 0 +3.439489499e+07 +3.439427388e+07 +3.439427388e+07 -9.7436e-01 +4.2043e+00 -4.0959e-01 -1.9920e+00 +9.5684e-01 +1.0945e+00 +2.2758e+00 +4.3851e-01 +2.2593e+00 +6.0536e-01 -1.2422e-01 +2.2961e+00 +2.8848e+00 +3.4552e+00 +2.0744e+00 -2.5624e+00 -6.7542e-02 -1.2223e-01 +1.3522e+00 -7.6832e-01
1142 0 +2.963763353e+07 +2.963701242e+07 +2.963701242e+07 -1.2793e+00 +3.6684e+00 +1.7130e+00 -1.8162e+00 +1.8038e-01 +8.6826e-01 +1.9044e+00 +1.2716e-02 +2.9938e+00 -2.3348e-01 +1.2379e+00 +2.4081e+00 +2.7721e+00 +1.9524e+00 +2.1237e+00 -1.5609e+00 +1.0267e+00 +1.0446e+00 +1.1681e+00 -8.2275e-01
1175 0 +2.912064453e+07 +2.912002342e+07 +2.912002342e+07 -1.8198e+00 +4.9741e+00 +1.3010e+00 -3.2184e+00 +6.7428e-01 +2.7352e-01 +9.5167e-01 -1.4986e+00 +2.8596e+00 +6.5315e-01 -9.3337e-02 +1.4578e+00 +1.8070e+00 +1.5934e+00 +2.4873e+00 -2.4841e+00 +1.0710e+00 -4.2013e-01 +1.2233e+00 -9.3002e-02
1178 0 +2.753506304e+07 +2.753444193e+07 +2.753444193e+07 -1.5442e+00 +4.5588e+00 +1.6364e+00 -6.3494e+00 -1.0949e+00 -9.6095e-01 +4.0823e-01 -1.0041e+00 +2.9739e+00 +5.8359e-01 -3.7421e-02 +2.0925e+00 +4.2086e+00 +2.4007e+00 +2.8618e+00 -2.9708e+00 -8.3152e-01 +7.2897e-01 +1.1120e+00 +1.0458e+00
1180 0 +2.417455737e+07 +2.417393626e+07 +2.417393626e+07 -5.8734e-01 +4.6271e+00 +1.6177e+00 -1.1961e+00 -8.7825e-01 -1.6794e+00 +8.8747e-01 +8.6179e-01 +1.8305e+00 +8.0128e-01 +7.9108e-01 +2.6598e+00 +1.1510e+00 +1.7524e-02 +2.4992e+00 -3.4430e+00 +2.5752e-02 +1.3949e+00 +2.0772e+00 +2.4777e-01
1390 0 +2.400997933e+07 +2.400935822e+07 +2.400935822e+07 -3.3890e+00 +3.5359e+00 -2.3949e-01 -4.8749e+00 +1.3256e+00 +3.8813e-02 -1.6917e+00 -1.0940e+00 +1.5948e+00 +1.1108e+00 +2.1034e+00 +4.1006e+00 +3.6896e+00 +7.4761e-01 +2.6873e+00 -3.4716e+00 +2.1544e+00 +3.3008e-02 -2.8623e-01 +1.3081e+00
1443 0 +2.136867604e+07 +2.136805493e+07 +2.136805493e+07 -2.7262e-01 +3.2258e+00 -2.1766e+00 -2.9165e+00 +5.2208e-01 -9.7298e-01 -3.9188e-01 +1.3758e+00 +1.6369e+00 +8.8024e-01 +9.5343e-01 +3.5206e+00 +4.2928e+00 +1.5506e+00 +2.7783e+00 -2.0668e+00 +2.0866e+00 +3.4518e-01 +6.0502e-01 -3.3276e-01
