% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.742410858e+06 +1.742355918e+06 +1.742355918e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +4.913303044e+04 +4.907809044e+04 +4.907809044e+04 -7.0938e-02 -1.0004e+00 +1.9236e-01
16 0 +1.531448031e+04 +1.525954031e+04 +1.525954031e+04 -1.2308e+00 -1.3495e+00 -1.0725e+00
17 0 +1.481140530e+04 +1.475646530e+04 +1.475646530e+04 -1.5658e+00 -1.1491e+00 -5.6746e-01
20 0 +1.223144951e+02 +6.737449508e+01 +6.737449508e+01 -1.9520e+00 -8.1348e-01 +7.5767e-01
33 0 +5.800810260e+01 +3.068102598e+00 +3.068102598e+00 -1.5240e+00 -1.4744e+00 -1.1979e+00
125 0 +1.617780764e+01 -3.876219236e+01 -3.876219236e+01 -1.7233e+00 -1.5420e+00 -1.4673e+00
653 0 +3.481231707e+00 -5.145876829e+01 -5.145876829e+01 -1.7881e+00 -1.5859e+00 -1.6453e+00
1760 0 +1.425911378e-01 -5.479740886e+01 -5.479740886e+01 -1.7296e+00 -1.4475e+00 -1.1828e+00
2841 0 +1.291022101e-01 -5.481089779e+01 -5.481089779e+01 -1.7299e+00 -1.4565e+00 -1.2117e+00
2993 0 +1.251704889e-01 -5.481482951e+01 -5.481482951e+01 -1.7117e+00 -1.4685e+00 -1.2417e+00
3095 0 +5.200094633e-02 -5.488799905e+01 -5.488799905e+01 -1.7176e+00 -1.4733e+00 -1.2600e+00
3650 0 +4.412453932e-02 -5.489587546e+01 -5.489587546e+01 -1.7255e+00 -1.5451e+00 -1.4909e+00
4261 0 +1.505661735e-02 -5.492494338e+01 -5.492494338e+01 -1.7280e+00 -1.5382e+00 -1.4700e+00
8807 0 +1.473492734e-02 -5.492526507e+01 -5.492526507e+01 -1.7303e+00 -1.5430e+00 -1.4865e+00
8992 0 +1.394615585e-02 -5.492605384e+01 -5.492605384e+01 -1.7304e+00 -1.5411e+00 -1.4805e+00
23713 0 +1.394615585e-02 -5.492605384e+01 -5.492605384e+01 -1.7304e+00 -1.5411e+00 -1.4805e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.355615952e+05 +1.356207252e+05 +1.356207252e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +6.126004941e+04 +6.131917941e+04 +6.131917941e+04 -1.1497e+00 +6.0416e-01 +7.2610e-01
13 0 +3.140526263e+04 +3.146439263e+04 +3.146439263e+04 -8.4878e-01 +9.1140e-01 +6.3501e-01
22 0 +1.718394837e+04 +1.724307837e+04 +1.724307837e+04 -1.6109e+00 +1.2265e+00 -1.3685e-01
29 0 +1.019854576e+04 +1.025767576e+04 +1.025767576e+04 -5.2270e-01 +9.9317e-01 -7.2217e-01
50 0 +5.547886488e+03 +5.607016488e+03 +5.607016488e+03 -6.2023e-01 +8.6823e-01 -4.0054e-01
91 0 +2.376112947e+03 +2.435242947e+03 +2.435242947e+03 -5.5753e-01 +1.0109e+00 -1.1239e+00
202 0 +2.065263247e+03 +2.124393247e+03 +2.124393247e+03 -2.5295e+00 +1.7862e+00 +2.8504e-01
269 0 +9.394437965e+02 +9.985737965e+02 +9.985737965e+02 -2.4750e+00 +2.0115e+00 -6.2023e-01
495 0 +4.743672596e+02 +5.334972596e+02 +5.334972596e+02 -2.9410e+00 +2.2176e+00 -4.2627e-01
526 0 +1.433987800e+02 +2.025287800e+02 +2.025287800e+02 -3.3699e+00 +2.4137e+00 -3.1988e-01
538 0 +8.234470308e+01 +1.414747031e+02 +1.414747031e+02 -3.5197e+00 +2.5082e+00 -3.0344e-01
577 0 +1.042341665e+01 +6.955341665e+01 +6.955341665e+01 -3.1825e+00 +2.4226e+00 -7.4618e-01
6148 0 +9.850706512e+00 +6.898070651e+01 +6.898070651e+01 -4.5783e+00 +2.9468e+00 +3.1221e-01
6357 0 +9.353867946e+00 +6.848386795e+01 +6.848386795e+01 -4.5676e+00 +2.9412e+00 +3.0838e-01
6378 0 +9.301988160e+00 +6.843198816e+01 +6.843198816e+01 -4.5590e+00 +2.9362e+00 +3.0639e-01
6452 0 +9.027919047e+00 +6.815791905e+01 +6.815791905e+01 -4.5453e+00 +2.9340e+00 +2.8604e-01
30001 0 +8.953232814e+00 +6.808323281e+01 +6.808323281e+01 -4.5394e+00 +2.9328e+00 +2.7748e-01
