% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.036920862e+06 +6.036865922e+06 +6.036865922e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +5.369926916e+05 +5.369377516e+05 +5.369377516e+05 -1.3727e+00 +1.1655e+00 -1.3332e+00 -1.5514e+00 +1.3677e+00
23 0 +3.578994963e+05 +3.578445563e+05 +3.578445563e+05 -1.2021e+00 +2.0990e+00 -3.8469e-01 -1.3552e+00 +1.0383e+00
28 0 +3.451394693e+05 +3.450845293e+05 +3.450845293e+05 -5.7657e-01 +6.3201e-01 -1.9742e+00 -1.3547e+00 +1.4137e+00
43 0 +3.380262295e+05 +3.379712895e+05 +3.379712895e+05 -9.3934e-01 +2.2825e+00 -9.1466e-04 -1.3091e+00 +1.4921e+00
70 0 +2.868495600e+05 +2.867946200e+05 +2.867946200e+05 -6.8317e-01 +8.0280e-01 -1.6981e+00 -8.6768e-01 +1.4865e+00
84 0 +2.100304167e+05 +2.099754767e+05 +2.099754767e+05 -2.7730e-01 +1.5219e+00 -6.6540e-01 +1.4971e+00 +2.3690e+00
94 0 +1.281241308e+05 +1.280691908e+05 +1.280691908e+05 -8.2100e-01 +2.1771e+00 -1.6734e+00 +2.4122e-01 +1.1910e+00
122 0 +1.168877744e+05 +1.168328344e+05 +1.168328344e+05 -6.9016e-01 +1.1153e+00 -1.8908e+00 +1.9711e+00 +1.1490e+00
126 0 +6.816063868e+04 +6.810569868e+04 +6.810569868e+04 +6.9741e-01 +1.0317e+00 -2.9282e+00 +1.6893e-01 +2.7108e+00
145 0 +4.025488388e+04 +4.019994388e+04 +4.019994388e+04 +1.1695e-02 +1.3813e+00 -1.4311e+00 +6.1384e-01 +2.9857e+00
188 0 +3.256483840e+04 +3.250989840e+04 +3.250989840e+04 -2.9957e-01 +3.0288e+00 -1.5326e+00 +1.9499e+00 +1.6232e+00
217 0 +2.328916815e+04 +2.323422815e+04 +2.323422815e+04 -2.3766e-01 +1.1464e+00 -1.2117e+00 +2.6006e+00 +3.3398e+00
241 0 +7.014341416e+03 +6.959401416e+03 +6.959401416e+03 +1.8644e-01 +1.0119e+00 -8.8780e-01 +1.7534e+00 +4.5757e+00
889 0 +6.243836628e+03 +6.188896628e+03 +6.188896628e+03 +7.7727e-01 +9.0389e-01 -1.8446e+00 +1.1706e+00 +4.6355e+00
1140 0 +5.073598749e+03 +5.018658749e+03 +5.018658749e+03 +8.0739e-02 +3.0572e-01 -2.3076e+00 +1.7905e+00 +3.4613e+00
1332 0 +3.336475043e+03 +3.281535043e+03 +3.281535043e+03 +6.0954e-01 -4.6105e-01 -2.5099e+00 +1.3240e+00 +4.6937e+00
2498 0 +3.251371068e+03 +3.196431068e+03 +3.196431068e+03 -3.5612e-02 -5.5919e-01 -1.9114e+00 +1.9401e+00 +4.5069e+00
2532 0 +1.716972044e+03 +1.662032044e+03 +1.662032044e+03 -3.4531e-01 -4.4233e-01 -1.3971e+00 +1.9597e+00 +4.2358e+00
3163 0 +1.586012800e+03 +1.531072800e+03 +1.531072800e+03 +4.0521e-01 -3.6837e-01 -1.8677e+00 +1.6269e+00 +5.0005e+00
4063 0 +1.175908554e+03 +1.120968554e+03 +1.120968554e+03 +3.0420e-01 -1.3550e+00 -3.7429e+00 +1.8338e+00 +3.8226e+00
4081 0 +7.984379573e+02 +7.434979573e+02 +7.434979573e+02 +3.7236e-01 -1.4116e+00 -3.6484e+00 +1.6889e+00 +3.9909e+00
7171 0 +7.197968359e+02 +6.648568359e+02 +6.648568359e+02 +7.5367e-01 -1.2365e+00 -3.4511e+00 +1.4268e+00 +4.6909e+00
