% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.600000000e+01 +1.498300000e+02 +1.498300000e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
98 0 +2.493093352e+01 +1.487609335e+02 +1.487609335e+02 +1.3840e-03 -5.7881e-02 +5.4906e-01 +4.3198e-01 +8.3746e-02
160 0 +1.805671433e+01 +1.418867143e+02 +1.418867143e+02 -3.0582e-01 +3.6923e-01 -1.0828e+00 +5.5731e-03 -2.0004e-02
277 0 +1.683329925e+01 +1.406632992e+02 +1.406632992e+02 -5.0327e-01 -6.7898e-02 -1.0474e+00 +6.5399e-01 -9.7270e-02
394 0 +1.601885166e+01 +1.398488517e+02 +1.398488517e+02 -7.7527e-01 +5.6638e-01 -9.6522e-01 +3.3900e-01 -2.7656e-01
491 0 +9.147162701e+00 +1.329771627e+02 +1.329771627e+02 -5.3561e-01 -1.5022e-01 -1.0697e+00 +4.9454e-01 +1.1323e-01
693 0 +8.187739673e+00 +1.320177397e+02 +1.320177397e+02 -4.8077e-01 +2.7506e-01 -1.0340e+00 +1.9582e-01 -1.6770e-02
715 0 +5.988939957e+00 +1.298189400e+02 +1.298189400e+02 -5.2904e-01 +6.4574e-01 -6.9559e-01 -1.5451e-02 -2.8338e-01
719 0 +5.575005487e+00 +1.294050055e+02 +1.294050055e+02 -5.9746e-01 +2.7679e-01 -1.0831e+00 +2.6548e-01 -1.1204e-01
766 0 +5.334462787e+00 +1.291644628e+02 +1.291644628e+02 -1.2160e-01 +8.3235e-01 -3.5138e-01 +2.3764e-01 -2.6045e-01
780 0 +4.985666170e+00 +1.288156662e+02 +1.288156662e+02 -3.9498e-01 +4.8899e-01 -8.2605e-01 +6.2483e-02 -2.2394e-01
981 0 +4.566953606e+00 +1.283969536e+02 +1.283969536e+02 -4.6787e-01 +4.8514e-01 -7.4928e-01 +5.6974e-02 -2.4648e-01
1019 0 +4.206883832e+00 +1.280368838e+02 +1.280368838e+02 -4.3233e-01 +6.3230e-01 -6.3024e-01 +5.1179e-02 -2.4246e-01
1265 0 +4.072208311e+00 +1.279022083e+02 +1.279022083e+02 -2.3825e-01 +6.2248e-01 -4.9169e-01 +2.3687e-02 -2.9630e-01
1660 0 +3.651981743e+00 +1.274819817e+02 +1.274819817e+02 -3.8027e-01 +6.2715e-01 -6.5103e-01 +8.4676e-02 -3.0441e-01
1865 0 +3.523106478e+00 +1.273531065e+02 +1.273531065e+02 -3.6462e-01 +6.3373e-01 -6.2849e-01 +7.0623e-02 -2.7311e-01
2007 0 +3.401304354e+00 +1.272313044e+02 +1.272313044e+02 -2.6048e-01 +6.7380e-01 -4.9174e-01 +5.9703e-02 -3.1252e-01
2029 0 +3.328259790e+00 +1.271582598e+02 +1.271582598e+02 -2.8628e-01 +6.8333e-01 -5.2994e-01 +9.2855e-02 -2.5865e-01
2069 0 +3.252101145e+00 +1.270821011e+02 +1.270821011e+02 -2.6332e-01 +6.5292e-01 -4.5431e-01 +8.7288e-02 -2.6706e-01
2086 0 +3.187945820e+00 +1.270179458e+02 +1.270179458e+02 -2.2391e-01 +6.6938e-01 -4.1581e-01 +8.5739e-02 -2.8292e-01
2105 0 +3.161292265e+00 +1.269912923e+02 +1.269912923e+02 -2.6694e-01 +6.6120e-01 -4.8217e-01 +1.0449e-01 -3.1355e-01
2122 0 +3.070249370e+00 +1.269002494e+02 +1.269002494e+02 -2.4772e-01 +6.8811e-01 -4.5974e-01 +9.8691e-02 -2.7641e-01
2188 0 +2.884066051e+00 +1.267140661e+02 +1.267140661e+02 -2.0048e-01 +7.1275e-01 -4.0230e-01 +1.4263e-01 -2.7290e-01
2313 0 +2.855801260e+00 +1.266858013e+02 +1.266858013e+02 -1.9948e-01 +7.0668e-01 -3.8330e-01 +1.3320e-01 -2.8872e-01
2330 0 +2.692177755e+00 +1.265221778e+02 +1.265221778e+02 -1.8684e-01 +6.6401e-01 -2.9689e-01 +1.6920e-01 -2.6893e-01
2439 0 +2.691000012e+00 +1.265210000e+02 +1.265210000e+02 -1.7539e-01 +6.6114e-01 -3.1313e-01 +1.6776e-01 -2.5857e-01
2564 0 +2.602929180e+00 +1.264329292e+02 +1.264329292e+02 -1.4717e-01 +7.0899e-01 -2.0113e-01 +2.3321e-01 -2.1767e-01
2579 0 +2.523866759e+00 +1.263538668e+02 +1.263538668e+02 -1.4598e-01 +6.9105e-01 -2.9186e-01 +1.8085e-01 -2.6533e-01
