% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.257936618e+01 +9.335936618e+01 +9.335936618e+01 +4.8814e-01 +2.1519e+00 +1.0276e+00 +4.4883e-01 -7.6345e-01
3 0 +5.253456294e+01 +9.331456294e+01 +9.331456294e+01 +2.9173e+00 +2.8895e-01 +6.8045e-01 +4.2560e+00 -4.2896e+00
10 0 +4.838038072e+01 +8.916038072e+01 +8.916038072e+01 +1.4907e+00 +2.7206e+00 -7.5647e-01 +3.5353e+00 -4.1484e+00
11 0 +1.197859454e+01 +5.275859454e+01 +5.275859454e+01 -7.9776e-01 +1.7204e+00 +1.8355e+00 -1.0590e+00 -8.7602e-02
18 0 +1.035950996e+01 +5.113950996e+01 +5.113950996e+01 +2.8519e+00 +1.2743e+00 +4.8720e-01 +4.7011e+00 -2.8930e+00
80 0 +8.970723927e+00 +4.975072393e+01 +4.975072393e+01 -3.8893e+00 -1.1578e-02 +3.2223e+00 -4.2401e+00 +3.6635e-01
208 0 +8.670274444e+00 +4.945027444e+01 +4.945027444e+01 -5.4631e-01 +3.4544e+00 +1.7983e+00 -7.7514e-01 +1.2162e+00
210 0 +6.868972173e+00 +4.764897217e+01 +4.764897217e+01 -1.5822e+00 +2.4777e+00 +2.9707e-01 -1.1977e+00 +6.8720e-01
221 0 +6.029621627e+00 +4.680962163e+01 +4.680962163e+01 -1.7889e+00 +3.7902e+00 -9.0926e-01 -2.6438e+00 +2.3955e-01
274 0 +5.881098072e+00 +4.666109807e+01 +4.666109807e+01 -1.8194e+00 +3.1742e+00 -1.4835e+00 -2.1713e+00 +9.3074e-01
275 0 +2.231588487e+00 +4.301158849e+01 +4.301158849e+01 -2.3002e+00 +3.4658e+00 -7.1995e-01 -3.1657e+00 -9.4247e-03
377 0 +2.073114771e+00 +4.285311477e+01 +4.285311477e+01 -1.9522e+00 +3.1789e+00 -1.1588e+00 -3.0447e+00 +4.9408e-01
915 0 +2.041255077e+00 +4.282125508e+01 +4.282125508e+01 -2.3199e+00 +3.2128e+00 -1.0528e+00 -2.8918e+00 +1.4812e-01
5199 0 +1.976643693e+00 +4.275664369e+01 +4.275664369e+01 -1.4482e+00 +1.1767e+00 +8.0918e-01 -1.7056e+00 +1.5612e-01
10175 0 +1.718484190e+00 +4.249848419e+01 +4.249848419e+01 -1.4995e+00 +1.5377e+00 +5.4029e-01 -1.4697e+00 +6.7343e-01
10190 0 +1.544193796e+00 +4.232419380e+01 +4.232419380e+01 -1.6451e+00 +1.3138e+00 +7.1690e-01 -1.4766e+00 +7.5627e-01
10205 0 +1.346350750e+00 +4.212635075e+01 +4.212635075e+01 -1.6786e+00 +1.2273e+00 +6.1347e-01 -1.4009e+00 +6.1869e-01
10340 0 +1.257897012e+00 +4.203789701e+01 +4.203789701e+01 -1.7151e+00 +1.3051e+00 +5.4811e-01 -1.5100e+00 +5.0962e-01
44124 0 +1.245255535e+00 +4.202525554e+01 +4.202525554e+01 -1.7181e+00 +1.2593e+00 +5.4114e-01 -1.5171e+00 +5.4431e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.542489861e+01 +3.382489861e+01 +3.382489861e+01 +4.8814e-01 +2.1519e+00 +1.0276e+00 +4.4883e-01 -7.6345e-01
2 0 +2.133161472e+01 +1.973161472e+01 +1.973161472e+01 +1.4589e+00 -6.2413e-01 +3.9177e+00 +4.6366e+00 -1.1656e+00
15 0 +1.357468230e+01 +1.197468230e+01 +1.197468230e+01 +1.3183e+00 -3.8148e-01 +4.3235e+00 +2.6444e+00 +1.5187e-01
23 0 +3.347238407e+00 +1.747238407e+00 +1.747238407e+00 +2.2401e+00 -1.7210e+00 +1.8354e+00 +3.1601e+00 -1.8530e+00
385 0 +2.731141258e+00 +1.131141258e+00 +1.131141258e+00 +7.6191e-01 -1.0999e+00 +8.5486e-01 +3.1637e+00 -5.4065e-01
399 0 +1.590217259e+00 -9.782741078e-03 -9.782741078e-03 +1.4573e+00 -1.1191e+00 +8.1064e-01 +3.0874e+00 -2.4379e+00
402 0 +6.952842999e-01 -9.047157001e-01 -9.047157001e-01 +5.6152e-01 -1.7329e+00 +3.6083e-01 +3.2250e+00 -1.4272e+00
19716 0 +4.875646436e-01 -1.112435356e+00 -1.112435356e+00 +7.7568e-01 -2.5474e+00 -6.2670e-01 +2.7936e+00 -2.7844e+00
35322 0 +2.516976752e-01 -1.348302325e+00 -1.348302325e+00 +1.0218e+00 -1.8388e+00 +1.4408e+00 +3.0216e+00 -1.8325e+00
35393 0 +1.828158591e-01 -1.417184141e+00 -1.417184141e+00 +1.0993e+00 -1.7246e+00 +9.1522e-01 +2.8801e+00 -1.2287e+00
35397 0 +1.419816678e-01 -1.458018332e+00 -1.458018332e+00 +1.6541e+00 -1.4940e+00 +9.6197e-01 +3.0761e+00 -2.2419e+00
35412 0 +1.348466410e-01 -1.465153359e+00 -1.465153359e+00 +1.7096e+00 -1.5503e+00 +7.5832e-01 +3.3905e+00 -2.2777e+00
35435 0 +5.986778101e-02 -1.540132219e+00 -1.540132219e+00 +1.3882e+00 -1.9844e+00 +9.9877e-01 +3.0195e+00 -1.8184e+00
35493 0 +3.267540348e-02 -1.567324597e+00 -1.567324597e+00 +1.3686e+00 -1.8744e+00 +1.1041e+00 +2.9754e+00 -1.9519e+00
35514 0 +2.970307043e-02 -1.570296930e+00 -1.570296930e+00 +9.1967e-01 -2.2619e+00 -1.1799e-02 +2.9952e+00 -2.0856e+00
35520 0 +3.759376072e-03 -1.596240624e+00 -1.596240624e+00 +1.1721e+00 -2.0732e+00 +2.9577e-01 +3.1485e+00 -2.3296e+00
35720 0 +3.583407725e-03 -1.596416592e+00 -1.596416592e+00 +1.0949e+00 -1.8489e+00 +5.7650e-01 +3.0271e+00 -1.9850e+00
35979 0 +3.314985486e-03 -1.596685015e+00 -1.596685015e+00 +1.2364e+00 -1.9342e+00 +7.5054e-01 +3.1069e+00 -2.1506e+00
36004 0 +1.009911358e-03 -1.598990089e+00 -1.598990089e+00 +1.2919e+00 -1.9870e+00 +6.6357e-01 +3.0333e+00 -2.1086e+00
36134 0 +9.020953299e-04 -1.599097905e+00 -1.599097905e+00 +9.5599e-01 -2.1605e+00 +4.2759e-01 +2.9521e+00 -2.0640e+00
36158 0 +1.567764203e-04 -1.599843224e+00 -1.599843224e+00 +1.2149e+00 -1.9061e+00 +7.0501e-01 +3.0399e+00 -2.0332e+00
36392 0 +1.326431380e-04 -1.599867357e+00 -1.599867357e+00 +1.1482e+00 -1.9368e+00 +6.7761e-01 +2.9834e+00 -2.1389e+00
36398 0 +9.660353944e-05 -1.599903396e+00 -1.599903396e+00 +1.1624e+00 -1.9062e+00 +6.5079e-01 +3.0236e+00 -2.0978e+00
36409 0 +9.460854426e-05 -1.599905391e+00 -1.599905391e+00 +1.1037e+00 -2.0396e+00 +5.3974e-01 +3.0007e+00 -2.2484e+00
36411 0 +3.479176977e-05 -1.599965208e+00 -1.599965208e+00 +1.1164e+00 -2.0521e+00 +5.2930e-01 +3.0379e+00 -2.0854e+00
36465 0 +2.369926192e-05 -1.599976301e+00 -1.599976301e+00 +1.1484e+00 -1.9608e+00 +5.7684e-01 +3.0247e+00 -2.0806e+00
36517 0 +9.639229084e-06 -1.599990361e+00 -1.599990361e+00 +1.1402e+00 -1.9616e+00 +6.4248e-01 +3.0352e+00 -2.0539e+00
36601 0 +2.166245676e-06 -1.599997834e+00 -1.599997834e+00 +1.1373e+00 -1.9787e+00 +5.9937e-01 +3.0315e+00 -2.1130e+00
36788 0 +9.317981677e-07 -1.599999068e+00 -1.599999068e+00 +1.1298e+00 -2.0186e+00 +5.6446e-01 +2.9987e+00 -2.1104e+00
36804 0 +7.294653386e-07 -1.599999271e+00 -1.599999271e+00 +1.1339e+00 -2.0090e+00 +5.4758e-01 +3.0180e+00 -2.1579e+00
36992 0 +3.052401967e-07 -1.599999695e+00 -1.599999695e+00 +1.1282e+00 -2.0140e+00 +5.5418e-01 +3.0252e+00 -2.1175e+00
37100 0 +5.082694332e-08 -1.599999949e+00 -1.599999949e+00 +1.1306e+00 -1.9985e+00 +5.7811e-01 +3.0143e+00 -2.1045e+00
37126 0 +4.898132633e-08 -1.599999951e+00 -1.599999951e+00 +1.1336e+00 -2.0155e+00 +5.7838e-01 +3.0075e+00 -2.1317e+00
37157 0 +4.212540028e-08 -1.599999958e+00 -1.599999958e+00 +1.1296e+00 -2.0086e+00 +5.6979e-01 +3.0074e+00 -2.1250e+00
37322 0 +3.135097804e-08 -1.599999969e+00 -1.599999969e+00 +1.1378e+00 -2.0088e+00 +5.7292e-01 +3.0129e+00 -2.1359e+00
37326 0 +1.090783708e-08 -1.599999989e+00 -1.599999989e+00 +1.1224e+00 -2.0145e+00 +5.7732e-01 +3.0054e+00 -2.1118e+00
37430 0 +5.779015710e-09 -1.599999994e+00 -1.599999994e+00 +1.1351e+00 -2.0134e+00 +5.6373e-01 +3.0167e+00 -2.1250e+00
38207 0 +5.806466419e-13 -1.600000000e+00 -1.600000000e+00 +1.1287e+00 -2.0131e+00 +5.7032e-01 +3.0120e+00 -2.1190e+00
39268 0 +0.000000000e+00 -1.600000000e+00 -1.600000000e+00 +1.1285e+00 -2.0125e+00 +5.7113e-01 +3.0118e+00 -2.1186e+00
94107 0 +0.000000000e+00 -1.600000000e+00 -1.600000000e+00 +1.1285e+00 -2.0125e+00 +5.7113e-01 +3.0118e+00 -2.1186e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.708400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.589583242e+01 -3.249441676e+02 -3.249441676e+02 +4.8814e-01 +2.1519e+00 +1.0276e+00 +4.4883e-01 -7.6345e-01
16 0 +1.139002524e+01 -3.594499748e+02 -3.594499748e+02 +5.5817e+00 +2.0304e+00 +9.1787e-01 +3.1744e+00 -4.9170e+00
272 0 +4.695871671e+00 -3.661441283e+02 -3.661441283e+02 +3.2653e-01 +2.3034e-01 +3.2697e+00 -1.9902e-01 +4.3417e+00
642 0 +4.454417410e+00 -3.663855826e+02 -3.663855826e+02 +3.7661e+00 +2.9208e+00 +1.4241e+00 -2.1946e+00 +4.0413e+00
643 0 +2.651737583e+00 -3.681882624e+02 -3.681882624e+02 +4.3052e+00 +2.2264e+00 +1.1126e+00 -2.4233e+00 +4.6333e+00
715 0 +2.000033462e+00 -3.688399665e+02 -3.688399665e+02 +3.8698e+00 +2.2397e+00 +1.2780e+00 -2.3620e+00 +4.0036e+00
856 0 +1.927788573e+00 -3.689122114e+02 -3.689122114e+02 +4.1865e+00 +2.1464e+00 +1.2573e+00 -2.6126e+00 +3.8455e+00
1041 0 +1.868603013e+00 -3.689713970e+02 -3.689713970e+02 +4.3485e+00 +2.2177e+00 +1.3714e+00 -2.4500e+00 +3.9868e+00
1219 0 +1.839300323e+00 -3.690006997e+02 -3.690006997e+02 +4.2769e+00 +2.2060e+00 +1.6256e+00 -2.4591e+00 +3.9491e+00
1368 0 +1.819683981e+00 -3.690203160e+02 -3.690203160e+02 +4.2871e+00 +2.1228e+00 +1.6063e+00 -2.4787e+00 +3.8565e+00
5020 0 +1.177292578e+00 -3.696627074e+02 -3.696627074e+02 +3.2017e+00 -1.7027e+00 -1.7603e+00 +2.3646e+00 -6.4964e-03
5056 0 +6.881334064e-01 -3.701518666e+02 -3.701518666e+02 +2.6040e+00 -1.5425e-01 -2.1925e+00 +2.2834e+00 +2.6053e-01
5098 0 +5.570169400e-02 -3.707842983e+02 -3.707842983e+02 +2.5946e+00 -3.5226e-01 -2.3233e+00 +1.7632e+00 +6.9557e-01
5181 0 +4.327241986e-02 -3.707967276e+02 -3.707967276e+02 +2.6315e+00 -8.2551e-01 -2.2658e+00 +1.7606e+00 +7.0682e-01
5397 0 +3.091078481e-02 -3.708090892e+02 -3.708090892e+02 +3.2027e+00 -9.7297e-01 -1.6985e+00 +2.2218e+00 +4.5534e-01
5406 0 +1.781663736e-02 -3.708221834e+02 -3.708221834e+02 +2.9832e+00 -6.2765e-01 -1.5544e+00 +2.1282e+00 +5.3436e-01
5437 0 +4.151198224e-03 -3.708358488e+02 -3.708358488e+02 +3.0396e+00 -6.5375e-01 -1.5056e+00 +2.0088e+00 +5.7049e-01
5489 0 +3.703328045e-03 -3.708362967e+02 -3.708362967e+02 +2.8862e+00 -5.5914e-01 -1.8257e+00 +1.9139e+00 +6.7851e-01
5547 0 +3.517866298e-03 -3.708364821e+02 -3.708364821e+02 +3.0295e+00 -1.0989e+00 -1.7715e+00 +1.9580e+00 +6.4775e-01
5626 0 +7.718119805e-04 -3.708392282e+02 -3.708392282e+02 +3.0040e+00 -8.3665e-01 -1.7662e+00 +1.9807e+00 +6.6266e-01
5631 0 +6.190111131e-04 -3.708393810e+02 -3.708393810e+02 +3.0579e+00 -6.2205e-01 -1.7653e+00 +1.8588e+00 +6.2425e-01
5680 0 +1.643266972e-04 -3.708398357e+02 -3.708398357e+02 +3.0549e+00 -6.9887e-01 -1.6546e+00 +1.8278e+00 +6.3511e-01
5685 0 +3.771147163e-05 -3.708399623e+02 -3.708399623e+02 +3.1578e+00 -8.3828e-01 -1.4984e+00 +1.9129e+00 +6.2992e-01
5924 0 +6.969752462e-06 -3.708399930e+02 -3.708399930e+02 +3.1233e+00 -7.8965e-01 -1.6077e+00 +1.9640e+00 +5.8237e-01
