% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.275492373e+03 +1.258552373e+03 +1.258552373e+03 +0.0000e+00 +0.0000e+00
4 0 +1.181717262e+03 +1.164777262e+03 +1.164777262e+03 +1.2162e-01 +1.2628e+00
5 0 +1.652188227e+02 +1.482788227e+02 +1.482788227e+02 +4.9554e+00 +4.7286e+00
9 0 +2.598249165e+01 +9.042491645e+00 +9.042491645e+00 +3.2024e+00 +5.5347e+00
15 0 +9.403998022e+00 -7.536001978e+00 -7.536001978e+00 +3.8640e+00 +1.1219e+00
20 0 +8.003476266e+00 -8.936523734e+00 -8.936523734e+00 +3.8786e+00 +2.2817e+00
45 0 +5.087732945e+00 -1.185226705e+01 -1.185226705e+01 +3.6592e+00 +1.7410e+00
54 0 +3.132203735e+00 -1.380779626e+01 -1.380779626e+01 +3.7073e+00 +1.8082e+00
66 0 +2.243601803e+00 -1.469639820e+01 -1.469639820e+01 +3.7014e+00 +2.4752e+00
140 0 +9.036770853e-01 -1.603632291e+01 -1.603632291e+01 +3.4326e+00 +3.2572e+00
259 0 +5.200288384e-01 -1.641997116e+01 -1.641997116e+01 +3.6400e+00 +2.6520e+00
270 0 +3.631046467e-01 -1.657689535e+01 -1.657689535e+01 +3.5503e+00 +2.8805e+00
1876 0 +2.904500156e-01 -1.664954998e+01 -1.664954998e+01 +3.7027e+00 +2.3084e+00
1950 0 +2.502801515e-01 -1.668971985e+01 -1.668971985e+01 +3.7007e+00 +2.3470e+00
1969 0 +2.431892957e-01 -1.669681070e+01 -1.669681070e+01 +3.7028e+00 +2.3134e+00
2062 0 +2.120080609e-01 -1.672799194e+01 -1.672799194e+01 +3.6887e+00 +2.3960e+00
2069 0 +1.573848626e-01 -1.678261514e+01 -1.678261514e+01 +3.6870e+00 +2.4029e+00
2112 0 +1.428292275e-01 -1.679717077e+01 -1.679717077e+01 +3.6743e+00 +2.4532e+00
2134 0 +1.197361109e-01 -1.682026389e+01 -1.682026389e+01 +3.6759e+00 +2.4570e+00
2149 0 +9.799061152e-02 -1.684200939e+01 -1.684200939e+01 +3.6737e+00 +2.4578e+00
3052 0 +7.381469028e-02 -1.686618531e+01 -1.686618531e+01 +3.6680e+00 +2.4897e+00
3157 0 +5.198514960e-02 -1.688801485e+01 -1.688801485e+01 +3.6587e+00 +2.5327e+00
3168 0 +3.304276784e-02 -1.690695723e+01 -1.690695723e+01 +3.6588e+00 +2.5318e+00
3178 0 +3.204368963e-02 -1.690795631e+01 -1.690795631e+01 +3.6566e+00 +2.5515e+00
3254 0 +1.032971128e-02 -1.692967029e+01 -1.692967029e+01 +3.6539e+00 +2.5578e+00
3453 0 +7.572723317e-03 -1.693242728e+01 -1.693242728e+01 +3.6569e+00 +2.5444e+00
3823 0 +3.429914244e-03 -1.693657009e+01 -1.693657009e+01 +3.6562e+00 +2.5485e+00
3827 0 +3.227718568e-03 -1.693677228e+01 -1.693677228e+01 +3.6555e+00 +2.5516e+00
3844 0 +2.553630944e-03 -1.693744637e+01 -1.693744637e+01 +3.6558e+00 +2.5507e+00
3873 0 +1.072394442e-03 -1.693892761e+01 -1.693892761e+01 +3.6558e+00 +2.5504e+00
4414 0 +1.027015323e-03 -1.693897298e+01 -1.693897298e+01 +3.6559e+00 +2.5503e+00
4473 0 +1.008237819e-03 -1.693899176e+01 -1.693899176e+01 +3.6558e+00 +2.5505e+00
4585 0 +5.685646025e-04 -1.693943144e+01 -1.693943144e+01 +3.6560e+00 +2.5498e+00
5112 0 +3.084402209e-04 -1.693969156e+01 -1.693969156e+01 +3.6560e+00 +2.5494e+00
5155 0 +2.786270697e-04 -1.693972137e+01 -1.693972137e+01 +3.6560e+00 +2.5495e+00
5304 0 +2.563766714e-04 -1.693974362e+01 -1.693974362e+01 +3.6560e+00 +2.5497e+00
5317 0 +2.300513221e-04 -1.693976995e+01 -1.693976995e+01 +3.6560e+00 +2.5494e+00
6559 0 +2.299594273e-04 -1.693977004e+01 -1.693977004e+01 +3.6560e+00 +2.5497e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.061503494e+02 +2.249603494e+02 +2.249603494e+02 +0.0000e+00 +0.0000e+00
3 0 +2.810496446e+01 +4.691496446e+01 +4.691496446e+01 -4.6670e+00 +2.1578e+00
6 0 +3.289219668e+00 +2.209921967e+01 +2.209921967e+01 -3.6290e-01 +1.7532e+00
37 0 +2.754923076e+00 +2.156492308e+01 +2.156492308e+01 -1.1075e+00 +1.8186e+00
39 0 +1.392616610e+00 +2.020261661e+01 +2.020261661e+01 +5.1658e-01 +1.7440e+00
269 0 +7.444776131e-01 +1.955447761e+01 +1.955447761e+01 -5.0735e-01 +1.8166e+00
275 0 +5.327736480e-01 +1.934277365e+01 +1.934277365e+01 -7.1440e-01 +1.8023e+00
383 0 +4.192828540e-01 +1.922928285e+01 +1.922928285e+01 -3.0750e-02 +1.7535e+00
493 0 +2.528890674e-01 +1.906288907e+01 +1.906288907e+01 -1.7014e-01 +1.7826e+00
783 0 +1.648518943e-01 +1.897485189e+01 +1.897485189e+01 -2.9294e-01 +1.7815e+00
798 0 +1.192986919e-01 +1.892929869e+01 +1.892929869e+01 -7.7601e-02 +1.7627e+00
801 0 +6.438502439e-02 +1.887438502e+01 +1.887438502e+01 -1.7131e-01 +1.7797e+00
895 0 +4.190962437e-02 +1.885190962e+01 +1.885190962e+01 -1.7800e-01 +1.7790e+00
903 0 +1.908137667e-02 +1.882908138e+01 +1.882908138e+01 -1.9119e-01 +1.7806e+00
1070 0 +1.634575746e-02 +1.882634576e+01 +1.882634576e+01 -1.9389e-01 +1.7811e+00
1254 0 +7.943667546e-03 +1.881794367e+01 +1.881794367e+01 -1.8270e-01 +1.7798e+00
1342 0 +3.233469605e-03 +1.881323347e+01 +1.881323347e+01 -1.9169e-01 +1.7809e+00
