Run,EvalCount,Time,BestVal,BestHistory...
1,1260,0.0475,7.948000e+01,"8.337452e+01,8.337452e+01,8.337452e+01,8.337452e+01,7.968276e+01,7.968276e+01,7.968276e+01,7.968276e+01,7.968276e+01,7.968276e+01,7.968276e+01,7.968276e+01,7.968276e+01,7.968276e+01,7.968276e+01,7.968276e+01,7.968276e+01,7.966665e+01,7.966665e+01,7.966665e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.951171e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949610e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.949121e+01,7.948812e+01,7.948812e+01,7.948812e+01,7.948812e+01,7.948812e+01,7.948812e+01,7.948812e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948447e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948105e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948094e+01,7.948069e+01,7.948069e+01,7.948069e+01,7.948012e+01,7.948012e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948011e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948003e+01,7.948001e+01,7.948001e+01,7.948001e+01,7.948001e+01,7.948001e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01,7.948000e+01"
